epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss,validation_accuracy,validation_macro_f1,validation_mcc,improved,epochs_without_improvement
1,0.1603379705285555,0.9483907639703597,0.7401903175790667,0.8783440038509226,0.1393041265328194,0.9514054660429914,0.7826929409423976,0.8848775402964622,True,0
2,0.1335974209095299,0.9496053053775733,0.7820203795944464,0.8809105235728756,0.12948229551396745,0.9573219845526145,0.8459129545333214,0.8999435658096471,True,0
3,0.11514935308208263,0.9623485896780275,0.874808217537654,0.9118654288779564,0.1249123096814563,0.9533034383173655,0.815305377070937,0.8892684589779065,False,1
4,0.11957385298475776,0.9570160133963039,0.8453868064469404,0.8986410519317254,0.1117758737434329,0.965259492058099,0.8861158581217242,0.918078578186182,True,0
5,0.10900786280688846,0.9632115533094686,0.8756526170875821,0.9134641373078625,0.10662269878811134,0.9696558753664873,0.9085008865728081,0.9285530998399242,True,0
6,0.10818793475153098,0.9664290226513853,0.8892379588934712,0.9209213808681951,0.10079034546038544,0.9726873588602793,0.9240274756041873,0.9359066910288354,True,0
7,0.1092839226115185,0.9646842944379268,0.8835767754371172,0.9167547457838696,0.0938460163071363,0.9756749078106831,0.9346010326745917,0.943126336327407,True,0
8,0.09456174460121021,0.9748336742572371,0.9316928171593211,0.9412560493859823,0.102498366992461,0.9723593142696468,0.9180608787956306,0.9349444723736746,False,1
