epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss_converted_int8,validation_accuracy_converted_int8,validation_macro_f1_converted_int8,validation_mcc_converted_int8,improved,epochs_without_improvement
1,1.2085062227669146,0.37777188681326396,0.25652941675036467,0.23109372937911202,0.6214688971770967,0.7860417026685842,0.5181631805104407,0.611376246762255,True,0
2,0.460991729910468,0.8908410542570365,0.5907791100995341,0.7498817243017399,0.40741543483950887,0.9000284110047244,0.5954222122275621,0.757420998908193,True,0
3,0.39310351098087415,0.9019756038865325,0.6050511729984481,0.7595866147983014,0.3809704129954143,0.9023686576825407,0.6056736084271556,0.7598053031305666,True,0
4,0.36790347846541055,0.9021385454581917,0.605324568989618,0.7598339136681393,0.3646411823991366,0.9034904530237218,0.608517476895427,0.7624033048898203,True,0
5,0.3598875928830116,0.9067710996801331,0.6117520997268535,0.7715870036443906,0.36481120947072426,0.9055290158369385,0.6103088013598046,0.7677272274388061,True,0
6,0.35473494204309813,0.9064282956812963,0.6114899291668632,0.7706798325264985,0.35742690510619113,0.906671313965034,0.611340275020088,0.770764626384637,True,0
7,0.3362386969858898,0.9038770066881249,0.609047998156604,0.763978578498464,0.3455787915880329,0.9071077304293577,0.6117924204172613,0.7719138636659816,True,0
8,0.35147489660485404,0.9067736064735433,0.6116060429302598,0.7716715713386262,0.3318749911700578,0.9049373639859761,0.6098262528124919,0.7661860475134183,False,1
