epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss_converted_int8,validation_accuracy_converted_int8,validation_macro_f1_converted_int8,validation_mcc_converted_int8,improved,epochs_without_improvement
1,1.2936565722140412,0.7197060283367928,0.27900351047512223,0.0,1.29636763702029,0.7205938778678274,0.2792035498660856,0.0,True,0
2,1.2663552215751388,0.7197060283367928,0.27900351047512223,0.0,1.283148917954522,0.7205938778678274,0.2792035498660856,0.0,False,1
3,1.2160887534885418,0.7197060283367928,0.27900351047512223,0.0,1.2343526410003325,0.7205938778678274,0.2792035498660856,0.0,False,2
4,1.1673562671940068,0.7197060283367928,0.27900351047512223,0.0,1.1874407743085653,0.7205938778678274,0.2792035498660856,0.0,False,3
