epoch,train_loss,train_accuracy,validation_INT8_macro_f1,validation_INT8_accuracy,validation_INT8_gafgyt_fnr,validation_INT8_mirai_fnr,improved,epochs_without_improvement,epoch_elapsed_seconds,validation_elapsed_seconds
1,0.014176539169533015,0.9958516417815133,0.9972236668381615,0.9982382859463632,0.006660791506978514,0.0012765161678496284,True,0,3.988534800009802,0.4775921000400558
2,0.004750703375501235,0.9990375235487425,0.9979574522871312,0.9987304900254709,0.005533580636566726,0.0007480222130074043,True,0,3.9141528999898583,0.48071209993213415
3,0.0035072834739079614,0.9991756718274606,0.9971657495577192,0.9981952517099385,0.006291886131207347,0.001439129692416552,False,1,3.9197642999934033,0.48493270005565137
4,0.0031250074882075442,0.9991945694693607,0.9983428170955181,0.998977936884913,0.0041604328489742715,0.0007033034937515836,True,0,3.8986371000064537,0.47568990010768175
5,0.0026451522426757805,0.9993548736040996,0.9981522453078471,0.9988515238154154,0.0037710327301047064,0.0009675504711726957,False,1,3.935587099986151,0.4822582999477163
6,0.002866403665718125,0.9992936191786302,0.9977656347320766,0.998587939117314,0.0027462955751850204,0.0015651551739558345,False,2,3.9094146999996156,0.4835236999206245
7,0.002531909737482055,0.9993444473189134,0.9985289367981006,0.9990855224759748,0.0027258008320866223,0.0008090022847200284,False,3,3.8938605999574065,0.4757311000721529
