epoch,learning_rate,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,validation_loss,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_mcc,train_sample_count,validation_sample_count,train_elapsed_seconds,validation_elapsed_seconds,improved
1,0.001,0.3827737978664151,0.8829239739694572,0.5881134841460985,0.8551445497819116,0.12105144669692484,0.9427825796606496,0.6518379968145959,0.9164130707969517,0.864568139386927,1595664,341417,8.596592899993993,0.9663469000370242,True
2,0.001,0.17883471366769577,0.9411141693990714,0.6506704975158314,0.9148169321289099,0.12414453622039515,0.9514962640993272,0.7444374898511553,0.935467066371621,0.8853512700076099,1595664,341417,8.553608499991242,0.9833626000327058,True
3,0.001,0.17036497577801477,0.9443454261047438,0.7159613021080186,0.9279901620436014,0.07999905150277165,0.9528787377312787,0.7457612995404693,0.9368270148941908,0.888897371596868,1595664,341417,9.006532299972605,1.0552744999877177,True
4,0.001,0.07196671053786326,0.9743341956702665,0.9071271162323585,0.9727693148985979,0.15988944509509162,0.9513937501647546,0.8815086828786161,0.9572731339961117,0.8985245458220612,1595664,341417,9.068873099982738,1.0459225000231527,True
