epoch,train_loss,train_accuracy,validation_macro_f1,validation_accuracy,validation_gafgyt_fnr,validation_mirai_fnr,improved,epochs_without_improvement,epoch_elapsed_seconds,validation_elapsed_seconds
1,0.0008995748298686969,0.9998227531518334,0.9993294193240182,0.9996261400710603,0.0018445268788556124,0.00017074420079521424,True,0,3.3487915000878274,0.4777860000031069
2,0.0007790441744416794,0.9998370892939645,0.9994350734249391,0.9996906914256973,0.0017420531633636216,9.756811474015414e-05,False,1,3.3956397000001743,0.4807366000022739
3,0.0007166235534406567,0.9998690197923475,0.9993833856775652,0.9996557261086023,0.0017010636771668253,0.00015854818645266722,False,2,3.200397100066766,0.38307910005096346
4,0.0006601175137490613,0.9998768395062372,0.999380360708507,0.9996584157483788,0.0016190847047732326,8.943743851175245e-05,False,3,3.1555220000445843,0.37662570003885776
