epoch,learning_rate,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,validation_loss,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_mcc,train_sample_count,validation_sample_count,train_elapsed_seconds,validation_elapsed_seconds,improved
1,0.001,0.3827737978664151,0.8829239739694572,0.5881134841460985,0.8551445497819116,0.12105144669692484,0.9427825796606496,0.6518379968145959,0.9164130707969517,0.864568139386927,1595664,341417,8.59678249998251,0.9863385999924503,True
2,0.001,0.17883471366769577,0.9411141693990714,0.6506704975158314,0.9148169321289099,0.12414453622039515,0.9514962640993272,0.7444374898511553,0.935467066371621,0.8853512700076099,1595664,341417,8.58848360000411,0.9764718000078574,True
3,0.001,0.17036497577801477,0.9443454261047438,0.7159613021080186,0.9279901620436014,0.07999905150277165,0.9528787377312787,0.7457612995404693,0.9368270148941908,0.888897371596868,1595664,341417,8.565542600001208,0.987088699999731,True
4,0.001,0.07196671053786326,0.9743341956702665,0.9071271162323585,0.9727693148985979,0.15988944509509162,0.9513937501647546,0.8815086828786161,0.9572731339961117,0.8985245458220612,1595664,341417,8.57787370000733,0.9737198000075296,True
5,0.001,0.10535941104962217,0.9719815700548486,0.9020769394750777,0.9707523291460356,0.03412867940632801,0.9912335941092564,0.970786944887228,0.9909811275876906,0.9794272924201469,1595664,341417,8.594779199978802,0.9761753999628127,True
6,0.001,0.046276180667683575,0.9865134514534388,0.9539011169951891,0.9861276157280227,0.07203779120497998,0.9808767577478568,0.9435979087985538,0.981441159097024,0.9562962578851921,1595664,341417,8.574482800031547,1.019700400007423,False
7,0.001,0.03133911728727041,0.991814066119183,0.9723194039740194,0.9916220027080317,0.02143747051632772,0.993670496782527,0.9781669308293105,0.9935282847453419,0.9851620563294898,1595664,341417,8.703705299994908,0.9873712999979034,True
8,0.001,0.022100546582613238,0.9943484342568361,0.9810963005000698,0.9942700513220859,0.02661354183751851,0.9940278310687517,0.979421316534027,0.9939035385124488,0.9859998868561362,1595664,341417,8.592613700020593,0.9683418999775313,True
9,0.001,0.05977606236073721,0.9849924545518355,0.9491015692447505,0.9845823137716636,0.0764644958163162,0.9690788683633211,0.8629284862424096,0.9634780047164588,0.9273844476227023,1595664,341417,8.643953200022224,0.9656460999976844,False
10,0.001,0.03131702872981754,0.9907029299401378,0.9690503564477281,0.9905488437560618,0.029907003205698533,0.9929880468752288,0.9762723507015233,0.9928227155112465,0.9835592315036215,1595664,341417,8.56142300000647,0.9788395999930799,False
