epoch,learning_rate,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,validation_loss,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_mcc,train_sample_count,validation_sample_count,train_elapsed_seconds,validation_elapsed_seconds,improved
1,0.001,1.0876231059859442,0.6773625274493879,0.26961454663470524,0.5815219150625798,0.7839540051237492,0.7205997358069458,0.27922188487273375,0.6035908766575605,0.0039166964880505755,1595664,341417,21.358869799994864,2.547246499976609,True
2,0.001,0.9212178398225258,0.7068229903037231,0.2895292660583529,0.6046661401252554,0.8140221428052069,0.7224567025074908,0.2849890851114954,0.6079262935549188,0.06990964406666243,1595664,341417,22.246134099958,2.513127899961546,True
3,0.001,0.7480034843986,0.7740984317500427,0.4241109719222346,0.7143997927572404,1.4679117269108972,0.5665154342050923,0.38416527627558833,0.5780675270690318,0.3929865525240046,1595664,341417,23.94246250001015,3.2373218999709934,True
4,0.001,0.5925463654708197,0.7937498119904942,0.4782586188541056,0.7593090989337494,1.0221228810769203,0.6873354285228913,0.4577510323599185,0.6963302955378652,0.5056519335828451,1595664,341417,29.724807200022042,2.9354394000256434,True
