epoch,train_loss,train_accuracy,validation_macro_f1,validation_accuracy,validation_gafgyt_fnr,validation_mirai_fnr,improved,epochs_without_improvement,epoch_elapsed_seconds,validation_elapsed_seconds
1,0.08902137928272609,0.9770523979478464,0.9983507119935676,0.9990021436429019,0.002295411227020261,0.0005569513216414634,True,0,7.389144200016744,0.8283757000463083
2,0.006328505047755147,0.9994402388140622,0.998765704679661,0.9992630387012268,0.0026233271165946315,0.00032929238724788146,True,0,7.641576600028202,0.8678246999625117
3,0.003565844835256667,0.9996011945916252,0.9988503450011638,0.9993222107763108,0.002705306088988224,0.0003049003585627874,False,1,7.336574899964035,0.8459237000206485
4,0.002597989758772476,0.9996624490170946,0.9989242232453336,0.9993813828513947,0.00241837968561065,0.00025611630119282136,False,2,7.366198800038546,0.8368309999350458
5,0.0021393348098766186,0.9997028508721914,0.9989796523849556,0.9994109688889367,0.0023568954563154554,0.00026424697742111203,True,0,7.151448899996467,0.8119994999142364
6,0.0018659894378236853,0.9997328264421018,0.9990097910111183,0.9994351756469256,0.0022339269977250664,0.00023172427250772731,False,1,6.908196900039911,0.804730899981223
7,0.0016879745557161062,0.9997406461559916,0.999027906242412,0.9994486238458083,0.002315905970118659,0.00027644299176365905,False,2,6.80890659999568,0.7435658000176772
8,0.0015508223769812508,0.9997686667974297,0.9990591594552573,0.9994647616844676,0.0022749164839218627,0.00023578961062187265,False,3,6.970105999964289,0.8033139000181109
