epoch,train_loss,train_accuracy,validation_INT8_macro_f1,validation_INT8_accuracy,validation_INT8_gafgyt_fnr,validation_INT8_mirai_fnr,improved,epochs_without_improvement,epoch_elapsed_seconds,validation_elapsed_seconds
1,0.1159293204475175,0.9924187873839343,0.9944313476836806,0.996514226849598,0.018383784559260596,0.0014797830735582274,True,0,5.772706900024787,0.5042681999038905
2,0.016878437163032008,0.9979166978912186,0.9958712534843338,0.9973937390565282,0.013239604041563324,0.0012074054199088247,True,0,5.741803999990225,0.4948050999082625
3,0.011443918900094652,0.9979968499585881,0.996405509936202,0.9977487715070321,0.012891193408890667,0.000756152889235806,True,0,5.738015200011432,0.49644259992055595
4,0.007792015226493347,0.998520119146374,0.9971573946696903,0.9982113895485978,0.005595064865861921,0.001512305778471612,True,0,5.800992199918255,0.5038093000184745
5,0.007734189461509098,0.9984712459345634,0.9978246142107886,0.9986578697515042,0.0063533703605025416,0.0007236301843224213,True,0,5.789926400058903,0.49670050002168864
6,0.0064144646005354355,0.9986471894970816,0.9974618816232397,0.9984265607307213,0.005103191031500365,0.0013009081965347224,False,1,5.818619099911302,0.5025485999649391
7,0.005777427583219808,0.9986947594232439,0.9975076965590194,0.9984507674887102,0.004139938105875873,0.0014594563829873897,False,2,5.801908300025389,0.4990411999169737
8,0.005221955343123224,0.9987423293494063,0.9971053641189703,0.9981764242315027,0.003484106326727243,0.002004211690286306,False,3,5.7890069000422955,0.5054782999213785
