epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss,validation_accuracy,validation_macro_f1,validation_mcc,improved,epochs_without_improvement
1,0.11971230772492564,0.9830277552166371,0.9581844225121404,0.9611528777898236,0.025014493623623842,0.9946224118892733,0.9818106105971451,0.987394926863804,True,0
2,0.022348446690683508,0.9939335599474576,0.9794967961822927,0.9858104939868989,0.015462558710150818,0.9949328826625505,0.983039076380071,0.98812740514922,True,0
3,0.016133495186237922,0.9945590049032879,0.9816595965610566,0.9872761529782288,0.013137760347672528,0.9950119648406495,0.9832748333092879,0.9883133822766276,True,0
4,0.014225881699506214,0.9948472861454541,0.9826695050197553,0.9879508605961238,0.012551925079316753,0.9949065219365175,0.9827379030507366,0.9880666088578488,False,1
5,0.01291602452999695,0.9950816713293024,0.9834558446495034,0.9884986854878768,0.011914776155874444,0.9950441835058008,0.9832018040362391,0.9883882167647706,False,2
6,0.012804997289003646,0.9949199831543483,0.9828492830890573,0.9881209677527507,0.010529838428948671,0.9961073994557974,0.9870220702515479,0.9908788033655137,True,0
7,0.01161637027192468,0.9955723761393376,0.9851838433724464,0.9896464864870002,0.010009971004574333,0.9963505039292126,0.9878034249663002,0.9914480253027711,True,0
8,0.011287706969214372,0.9954946655436232,0.9848939630326413,0.9894628673174588,0.00969528126785879,0.9962274872077255,0.9873803252776822,0.9911603386025666,False,1
