epoch,learning_rate,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,validation_loss,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_mcc,train_sample_count,validation_sample_count,train_elapsed_seconds,validation_elapsed_seconds,improved
1,0.003,0.4931548242882912,0.8939820663999438,0.6104732782789655,0.8718757856691797,0.1773041152906156,0.9430051813471503,0.6520638632803218,0.916635628529368,0.8651624545578581,1595664,341417,8.527842600014992,0.9814546999987215,True
2,0.003,0.31172506753472584,0.9314266662655797,0.6536883371994029,0.9088619423645256,0.15194908794733297,0.9433918053289673,0.6524432596033384,0.917013606427376,0.8661558034124647,1595664,341417,8.97546849999344,0.9818283999920823,True
3,0.003,0.34723916288917417,0.9446355874419677,0.6753144071622592,0.9216330521670225,0.09790449703720139,0.9527645079184692,0.7427349638896592,0.9363557945100293,0.8886688064078314,1595664,341417,9.010448199987877,0.976002499985043,True
4,0.003,0.115391817478425,0.962934552637648,0.8475372609297994,0.9571456566302713,1.0363536056997094,0.9150628117521975,0.8245004233022873,0.9295200955731947,0.8350364036117515,1595664,341417,8.605600999959279,0.9662985000177287,True
5,0.003,0.23363186709341927,0.9608507806154679,0.8307041231943987,0.9543481756812146,0.14236568463766347,0.9537047071469786,0.748188689703796,0.9378510032743251,0.8910400150249171,1595664,341417,8.65064219996566,0.9685857000295073,False
6,0.003,0.11312183491078659,0.9618729256284531,0.818511450038392,0.9528813156310302,0.24223321750397234,0.9452341271817162,0.8696899604937155,0.9522932734999775,0.8867937062907703,1595664,341417,8.644287500006612,0.9725406999932602,True
7,0.003,0.11894108255389826,0.9717998275326134,0.8979644281654459,0.9702693058308628,0.19172214578260194,0.953950740589953,0.750616323066232,0.9383751919046582,0.8915478709311249,1595664,341417,8.544671099982224,0.9700358000118285,False
8,0.003,0.04840099016975544,0.9857557731452236,0.9524417443495938,0.9854822899109819,0.05256481414714737,0.9903138976676615,0.9660603186112487,0.9899163186275662,0.9772971459251008,1595664,341417,8.710977100010496,0.9767314000055194,True
9,0.003,0.18659270278628287,0.9644342417952652,0.8915395888320631,0.9643566182847004,0.26994865079739033,0.9536812753905048,0.7477890257198664,0.9377521975209033,0.8910077738847979,1595664,341417,9.404939499974716,0.9739307000418194,False
10,0.003,0.0844893608819793,0.9634866738862317,0.881230767743634,0.9634936044951127,0.02672187182360744,0.9932985176485061,0.976950206423497,0.9931467128337148,0.9842854271839974,1595664,341417,8.656232699984685,0.9820909000118263,True
