run_id,held_out_device,model_id,seed,validation_macro_f1,test_fingerprint_macro_f1,test_fingerprint_accuracy,test_record_weighted_macro_f1,validation_test_macro_f1_drop,benign_fnr,gafgyt_fnr,mirai_fnr,local_severe_signal,test_fingerprint_count,test_class_counts,parameter_count,completed_epoch,best_epoch,stopped_early,completed_iterations,total_seconds,lock_summary_file,run_result_file,test_macro_f1_rank,runtime_rank
early_lodo_06_compact_dnn_b0_seed2026,Samsung_SNH_1011_N_Webcam,compact_dnn_b0,2026,0.9958782680782772,0.9939969510495716,0.9860393802453196,0.9942363332978564,0.0018813170287055314,0.000504449242317238,0.01611315358817852,,False,359368,49559|309809|0,25283,15,11,True,,84.01861409994308,results\v2\early_lodo\locks\early_lodo_06_compact_dnn_b0_seed2026\lock_summary.json,results\v2\early_lodo\runs\early_lodo_06_compact_dnn_b0_seed2026\run_result.json,1,3
early_lodo_06_tinyml_mlp_b0_seed2026,Samsung_SNH_1011_N_Webcam,tinyml_mlp_b0,2026,0.9961937394237399,0.9934942493254222,0.9881124641036486,0.9937781278687865,0.002699490098317714,0.00034302548477572185,0.013734268533193032,,False,359368,49559|309809|0,9603,15,11,True,,39.75484800001141,results\v2\early_lodo\locks\early_lodo_06_tinyml_mlp_b0_seed2026\lock_summary.json,results\v2\early_lodo\runs\early_lodo_06_tinyml_mlp_b0_seed2026\run_result.json,2,2
early_lodo_06_hist_gradient_boosting_b0_seed2026,Samsung_SNH_1011_N_Webcam,hist_gradient_boosting_b0,2026,1.0,0.9922067347450386,0.9772823401081899,0.9925397029207059,0.007793265254961379,0.0,0.02635171993066696,,False,359368,49559|309809|0,,,,,100,38.37944279995281,results\v2\early_lodo\locks\early_lodo_06_hist_gradient_boosting_b0_seed2026\lock_summary.json,results\v2\early_lodo\runs\early_lodo_06_hist_gradient_boosting_b0_seed2026\run_result.json,3,1
