epoch,learning_rate,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,validation_loss,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_mcc,train_sample_count,validation_sample_count,train_elapsed_seconds,validation_elapsed_seconds,improved
1,0.001,0.3847507274607879,0.902162359995588,0.6093048387776715,0.8756490609455597,0.14638873193810595,0.9438457956106462,0.6513429571447399,0.9173915472655553,0.8672185518966294,1595664,341417,10.396251800004393,1.3200620000134222,True
2,0.001,0.19505931651724798,0.9412125610404195,0.6687884948487768,0.9181800524760045,0.14584211759480625,0.9509104701874833,0.741998294173717,0.9346598454456874,0.883841181911376,1595664,341417,10.55651000002399,1.3439352000132203,True
3,0.001,0.12001657579718594,0.9443836547042486,0.7311719577380087,0.9292271798943775,0.09963310216846306,0.9688006162551953,0.8624523311199086,0.9631911203657912,0.926709568034661,1595664,341417,10.639903699979186,1.3562531000352465,True
4,0.001,0.12447095171363416,0.9710966719810687,0.9016424293005182,0.9703252085688184,0.13543150866606604,0.9511272139348655,0.7467010420878392,0.9356820744824227,0.8845797328260342,1595664,341417,10.62017680000281,1.3409878999809735,False
5,0.001,0.10239604484894739,0.9742991005625244,0.9106155025205989,0.9734415446173189,0.04457422213737975,0.9864798765146434,0.9503059104877162,0.9856272233619991,0.9683061167636768,1595664,341417,10.23620350001147,1.2459380000364035,True
6,0.001,0.03980521718693822,0.9880526226072657,0.9577049714978982,0.9874972520400259,0.05815433417748011,0.9812516658514369,0.9423734624269474,0.9818077667600119,0.9568557684499746,1595664,341417,10.260046300012618,1.3820816000225022,False
7,0.001,0.11612995373624718,0.9703320999909756,0.9022078278882449,0.9691153165426948,0.03476004167987448,0.9919775523772981,0.9740479083161936,0.9917958675090676,0.9811714253360607,1595664,341417,10.490263200015761,1.3470111000351608,True
8,0.001,0.06321802321253871,0.9763578046506032,0.9148861226700826,0.9750704996291271,0.05264814770342772,0.9864447288799327,0.9502140918557859,0.9856278347629005,0.9682121672187181,1595664,341417,10.271857399959117,1.2858693999587558,False
9,0.001,0.05483562887756939,0.9843475819470766,0.9503023941064658,0.9837650382100963,0.029699127135867958,0.9876309615514166,0.9554101800988267,0.9869593143039744,0.9709955092483938,1595664,341417,10.552315999986604,1.2716281000175513,False
10,0.001,0.05130345479192353,0.9843469552487241,0.9438319690111793,0.9835690842717084,0.04495789165150405,0.9859087274505957,0.9584100383716295,0.9864902978232162,0.9681114521670849,1595664,341417,10.777594599989243,1.3978440999635495,False
11,0.001,0.031982308628630905,0.9906835022912092,0.9689857333446401,0.9905600116605724,0.017762431845200176,0.9944408157766016,0.9817792256943719,0.9944324680457755,0.9869832588986068,1595664,341417,10.670764499984216,1.343281100038439,True
12,0.001,0.036113077774712905,0.9883709853703536,0.959082076900636,0.9879298445321067,0.0120784522758187,0.9950002489624126,0.9829708883598683,0.9949039162310681,0.9882863121343957,1595664,341417,10.620201700017788,1.3627868000185117,True
13,0.001,0.01928679085922462,0.9926356676593568,0.9758323842693238,0.9926236550741369,0.012650818397831182,0.9955421083308681,0.9850122084435057,0.9954835643786385,0.9895502604310379,1595664,341417,10.446899799979292,1.3085694999899715,True
14,0.001,0.02146408367278055,0.9927302991105897,0.9755941552093303,0.9926494059586266,0.011699370880853679,0.9948098659410632,0.982221754914168,0.9947189372699736,0.9878336752914878,1595664,341417,10.594662400020752,1.3251119999913499,False
15,0.001,0.03071787075319243,0.9894344924746061,0.964715553672885,0.9893236257830917,0.012930342099446738,0.9944437447461608,0.9809105059174854,0.9943248282194993,0.9869810390368328,1595664,341417,10.64230890001636,1.2942478000186384,False
