epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss_converted_int8,validation_accuracy_converted_int8,validation_macro_f1_converted_int8,validation_mcc_converted_int8,improved,epochs_without_improvement
1,0.18351068673772636,0.9716099379317952,0.935381263236088,0.9336953359036653,0.08950958237154531,0.976793774182305,0.943830087525782,0.9460274231313445,True,0
2,0.09225722905788868,0.9753795285222954,0.9346359572527562,0.9424164557113864,0.09898908468146106,0.9748928729383716,0.9404655468231331,0.9418319934261093,False,1
3,0.09659087132469348,0.9743059942444023,0.9314735578765839,0.9399470363095953,0.0905789276043265,0.9768172059387786,0.9431741100098768,0.9458951962641212,False,2
4,0.0948826113517175,0.9727123003339049,0.9289699845444485,0.9364107956673379,0.093202163105125,0.9752794969201886,0.933776343231948,0.9419098034300578,False,3
