run_id,held_out_device,model_id,seed,validation_macro_f1,test_fingerprint_macro_f1,test_fingerprint_accuracy,test_record_weighted_macro_f1,validation_test_macro_f1_drop,benign_fnr,gafgyt_fnr,mirai_fnr,local_severe_signal,test_fingerprint_count,test_class_counts,parameter_count,completed_epoch,best_epoch,stopped_early,completed_iterations,total_seconds,lock_summary_file,run_result_file,test_macro_f1_rank,runtime_rank
early_lodo_04_tinyml_mlp_b0_seed2026,Provision_PT_737E_Security_Camera,tinyml_mlp_b0,2026,0.9949094809971201,0.9629826302186023,0.9689937066434277,0.9651092233188162,0.03192685077851776,0.0006887926190433033,0.06293560540269123,0.011653402444898053,False,807836,55169|316657|436010,9603,13,9,True,,38.49993579997681,results\v2\early_lodo\locks\early_lodo_04_tinyml_mlp_b0_seed2026\lock_summary.json,results\v2\early_lodo\runs\early_lodo_04_tinyml_mlp_b0_seed2026\run_result.json,1,2
early_lodo_04_compact_dnn_b0_seed2026,Provision_PT_737E_Security_Camera,compact_dnn_b0,2026,0.9952385470066684,0.9629626797663531,0.9601416624166291,0.9645338577096468,0.03227586724031528,0.0010150628070111837,0.09554186390952987,0.00433246943877434,False,807836,55169|316657|436010,25283,15,12,False,,97.69958619994577,results\v2\early_lodo\locks\early_lodo_04_compact_dnn_b0_seed2026\lock_summary.json,results\v2\early_lodo\runs\early_lodo_04_compact_dnn_b0_seed2026\run_result.json,2,3
early_lodo_04_hist_gradient_boosting_b0_seed2026,Provision_PT_737E_Security_Camera,hist_gradient_boosting_b0,2026,0.9999966424272578,0.9246779904980243,0.9207042023380984,0.9281901309077852,0.07531865192923348,0.0,0.200668230924944,0.0011811655695970276,False,807836,55169|316657|436010,,,,,100,34.285309899947606,results\v2\early_lodo\locks\early_lodo_04_hist_gradient_boosting_b0_seed2026\lock_summary.json,results\v2\early_lodo\runs\early_lodo_04_hist_gradient_boosting_b0_seed2026\run_result.json,3,1
