epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss,validation_accuracy,validation_macro_f1,validation_mcc,improved,epochs_without_improvement
1,1.0951413755643082,0.563270212275266,0.3820655388592047,0.3806539530892719,0.315570714780714,0.9205106951323455,0.6164306741976598,0.812729173761794,True,0
2,0.27247830370220866,0.9170075905704459,0.6212143650243687,0.7993737721273239,0.2607556740635233,0.9218902397947378,0.6253624401424509,0.8120353715042536,True,0
3,0.24668689561938476,0.9216808801853021,0.6255562290107073,0.8117923388078917,0.24693876158641961,0.9211667843136107,0.6238055903730945,0.810662952186914,False,1
4,0.23595104410595252,0.9202814627640907,0.622757993820369,0.8092112418323211,0.24162430268314058,0.9211609263744922,0.6248350494068271,0.8103193544771178,False,2
5,0.22364814971086425,0.9211519467757623,0.623596214568285,0.8112389886726572,0.23512259296083962,0.9212605113395056,0.6251673714151512,0.810514628936841,False,3
