epoch,train_loss,train_accuracy,validation_macro_f1,validation_accuracy,validation_gafgyt_fnr,validation_mirai_fnr,improved,epochs_without_improvement,epoch_elapsed_seconds,validation_elapsed_seconds
1,0.000880932424200012,0.999839044222437,0.9993635456980275,0.999644967549496,0.0020084848236426867,9.350277662589779e-05,True,0,8.652181399986148,0.9746535000158474
2,0.0007653490417536847,0.9998572902215129,0.999401162565727,0.9996637950279319,0.0018240321357572142,9.756811474015414e-05,False,1,8.660289000021294,0.9938427000306547
3,0.0007057681396364392,0.9998585935071612,0.9993858590608092,0.9996476571892726,0.0018240321357572142,0.00015041751022437655,False,2,8.31808550003916,0.5276110999984667
4,0.0006665239850268512,0.999876187863413,0.9994263326790168,0.9996772432268146,0.001803537392658816,0.00011382946719673548,False,3,8.250375700066797,0.8783128999639302
