epoch,train_loss,train_accuracy,validation_INT8_macro_f1,validation_INT8_accuracy,validation_INT8_gafgyt_fnr,validation_INT8_mirai_fnr,improved,epochs_without_improvement,epoch_elapsed_seconds,validation_elapsed_seconds
1,0.007195786683750774,0.9982184085187963,0.9979332758878696,0.998711662547035,0.00428340130756466,0.0010773146002552858,True,0,4.430561399902217,0.4728057000320405
2,0.0032445940581178607,0.9991841431841745,0.9973315982563881,0.9982920787418941,0.003463611583628845,0.0018619248562903312,False,1,4.109288599924184,0.5005896999500692
3,0.0037056139680883816,0.9989417320535937,0.997353682548542,0.9983270440589892,0.008771750046113191,0.0007642835654640967,False,2,4.154008700046688,0.46401009999681264
4,0.002703693301010687,0.9991913112552401,0.9973120023180578,0.9982920787418941,0.0031766851802512708,0.0019269702661169896,False,3,4.246632699971087,0.4770761000690982
