epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss,validation_accuracy,validation_macro_f1,validation_mcc,improved,epochs_without_improvement
1,0.09533531177495001,0.9759930662094275,0.9283922697301273,0.9453951243164855,0.030838692188230682,0.9932897307398284,0.977820261212265,0.9842661001760327,True,0
2,0.02621601803430785,0.9927428330776404,0.9773125582352672,0.9830015788581276,0.023420730325169146,0.9932955886789469,0.9774574241027874,0.9842689340990433,False,1
3,0.0214785714884145,0.9934578958978832,0.9779126110285471,0.9846859752001575,0.020390317355043975,0.9936646388434085,0.9786215516706606,0.9851347883837689,True,0
4,0.019292990721439616,0.9935186856380792,0.9780407039249428,0.9848236014619932,0.018531760216784127,0.9940746945816992,0.9799947630767886,0.9860999130439279,True,0
5,0.018106423322315046,0.9936609461641047,0.978480341467637,0.9851584064314451,0.017234206859654235,0.9943177990551144,0.9808110348038849,0.9866715997075695,True,0
6,0.01675184824699608,0.9939617613733217,0.9794615954634714,0.985862631760417,0.016719826031636423,0.9950324676275639,0.9832262392662644,0.9883586738394269,True,0
7,0.016484986278105546,0.9940212977168126,0.9796380432479944,0.9860034729252398,0.015530295484149368,0.9952287085880317,0.9838798767835174,0.9888166726015571,True,0
8,0.015333322229831685,0.9947037722227235,0.9820142134140406,0.9876087476668512,0.014428336021316194,0.9949094509060767,0.9827227980396692,0.9880614352128231,False,1
