epoch,learning_rate,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,validation_loss,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_mcc,train_sample_count,validation_sample_count,train_elapsed_seconds,validation_elapsed_seconds,improved
1,0.003,1.139208598776373,0.7032978120707116,0.2784827662052248,0.596389566739436,0.7183509378466195,0.7206143806547418,0.2792677184513163,0.6036253003462108,0.007327521828864706,1595664,341417,25.824828399985563,3.085906599997543,True
2,0.003,0.8762924365754744,0.7190172868473563,0.3308617500377767,0.635164924086719,0.7161253199259948,0.7248936051807614,0.2924238647275176,0.613527157130143,0.10634139752713268,1595664,341417,28.5165453000227,3.419572800048627,True
3,0.003,0.6755732695600707,0.8023311925317611,0.48926448579880616,0.7649696152860894,0.5183084793553454,0.7814812970648796,0.5165624131400564,0.7712644941462072,0.5660731377745081,1595664,341417,28.926881799998228,3.0666674000094645,True
4,0.003,0.4684700236991263,0.8346776012995217,0.5370056258517375,0.8091911990650457,0.7945228828506161,0.7128408954445736,0.5881192598177413,0.7316277089506034,0.5456789603385621,1595664,341417,28.583327599975746,3.193059900018852,True
5,0.003,0.4553072252392971,0.8482562745039056,0.5614649878205817,0.826976161054146,0.21998244259584693,0.9298833977218475,0.6368164318377106,0.9043904142398131,0.8328039991481239,1595664,341417,28.480471000017133,3.054195199976675,True
6,0.003,0.24484084020793134,0.912552391982272,0.6496682139005391,0.891611881125265,0.31493737110328857,0.9129188060348489,0.7953397728581724,0.9201057979494227,0.8203266529548909,1595664,341417,30.48166889999993,2.994866900029592,True
7,0.003,0.18008636449238674,0.9421275406351212,0.7153109511995074,0.9249375888172542,0.09971189012115561,0.9592199568269887,0.8024633489412039,0.9493253082071466,0.9035729271367152,1595664,341417,29.454949599981774,2.9762730000074953,True
8,0.003,0.08819392917344593,0.9755825787885168,0.9192900069435859,0.9750816644892455,0.1546962493995757,0.9488748363438259,0.7206143100088006,0.9305852712252729,0.8788324855521563,1595664,341417,29.843194300017785,2.9900031000142917,False
9,0.003,0.12603728233329728,0.9581672582699114,0.8150430465003446,0.9502549406790197,0.08982240066112515,0.9680010075655284,0.8598032581497831,0.962597443418971,0.9245118416269354,1595664,341417,28.97194479999598,3.3661887000198476,True
10,0.003,0.15952777643514932,0.9512140400485315,0.8340623821310893,0.9480440429972934,0.10343612328039858,0.9618179528260162,0.8220296996303994,0.9535722067012833,0.9098583862230892,1595664,341417,28.40845770004671,3.361552699992899,False
11,0.003,0.13321028886483605,0.9564394509119715,0.8312059298497441,0.9531720252215864,0.10122713905629534,0.9691286608458278,0.9101954746757225,0.970947311240277,0.9306433160052141,1595664,341417,27.13161289994605,2.9314462000038475,True
12,0.003,0.11201739039613337,0.9713034824374054,0.8995220389347643,0.969357403912934,0.2869069051234395,0.9472053236950708,0.7076358327880818,0.9283593504281328,0.8749079394017303,1595664,341417,31.01817439997103,3.2102830999647267,False
13,0.003,0.1749856948010382,0.9569119814697831,0.8117481764710792,0.9495571757249094,0.07858216749480589,0.9809587688955149,0.9306434557807712,0.9800332194554539,0.9551539863350699,1595664,341417,28.268206399981864,3.1905231999699026,True
14,0.003,0.1345688718510267,0.9617043437716211,0.8448735168967456,0.9571046002745798,0.07816852588224883,0.9764422978351986,0.9068670730067169,0.9740506627348964,0.9444746527815713,1595664,341417,27.785512000031304,3.135342399997171,False
15,0.003,0.08677318259875458,0.9733759738892398,0.8918973307466418,0.970149592470912,0.08998485444863835,0.9745882601042127,0.8979619868419312,0.9716779723218999,0.9401235116585004,1595664,341417,28.48287020000862,3.1012188000022434,False
