epoch,train_loss,train_accuracy,validation_INT8_macro_f1,validation_INT8_accuracy,validation_INT8_gafgyt_fnr,validation_INT8_mirai_fnr,improved,epochs_without_improvement,epoch_elapsed_seconds,validation_elapsed_seconds
1,0.03766129187214421,0.9839076804578182,0.9974367372454255,0.9983351129783188,0.003996474904187086,0.0016586579505817323,True,0,3.7600901999976486,0.4819578999886289
2,0.005050339084311201,0.9988127067744136,0.9950759901471523,0.9968504318216661,0.014038899022400742,0.0018537941800619295,False,1,3.714321000035852,0.4790581000270322
3,0.0052222576293996835,0.9984673360776185,0.9963811970529158,0.9976922890717246,0.006947717910355977,0.0020692571001129645,False,2,3.781669200048782,0.48415290005505085
4,0.0031660418530696107,0.9992382295385782,0.9983159583785666,0.9989537301269241,0.003566085299120725,0.0008537210039758492,True,0,3.7603990000206977,0.48253199993632734
5,0.0033572244117223613,0.9991789300415813,0.9984866395656908,0.9990720742770921,0.004365380279958142,0.0005203632786139334,False,1,3.7696565999649465,0.4840051999781281
6,0.0027647469785341025,0.9993587834610445,0.9975412536611502,0.998469594967146,0.0024798639149058443,0.0017318340366367924,False,2,3.7786588000599295,0.4821986999595538
7,0.002889282094734111,0.9992545206091817,0.9981123250890156,0.99882462741765,0.003484106326727243,0.0010488572334561574,False,3,3.784472499974072,0.4815286999801174
