epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss_converted_int8,validation_accuracy_converted_int8,validation_macro_f1_converted_int8,validation_mcc_converted_int8,improved,epochs_without_improvement
1,0.012636641312145723,0.9949174763609382,0.983210521015167,0.988105455148947,0.011461234943811198,0.9957119885653029,0.985508904497055,0.9899480003633734,True,0
2,0.010346578297176756,0.9955159732876094,0.9847641615776769,0.9895117818753111,0.011300017627852238,0.9958291473476716,0.9859460167267714,0.990222186244343,True,0
3,0.010164879426604243,0.996437846564189,0.9880985891526004,0.9916714338474772,0.010174770045929976,0.9961601209078634,0.9871802286272319,0.99100244436076,True,0
4,0.00887075308658009,0.9966534307974612,0.988841987385325,0.9921749190253264,0.008307658166982018,0.9972086920100639,0.9906568483386039,0.9934616114104956,True,0
5,0.008644308750102485,0.9969216576923463,0.9897442007827498,0.9928057369643012,0.009190030185154352,0.9966199691286608,0.988860870314131,0.9920950131829738,False,1
6,0.007939552208703436,0.9973365320017247,0.9911453277773353,0.9937733780308772,0.010431216640798963,0.995580184935138,0.9857402979993828,0.9897336787491442,False,2
7,0.008220266548511938,0.9968608679521503,0.9896801354793147,0.9926742749028222,0.007249659694012554,0.9975601683571703,0.9918999651921916,0.9943069293778916,True,0
8,0.007717564701658124,0.9969310581676343,0.9899307360615026,0.9928582430979189,0.006360811744395032,0.9978794260391252,0.992990838667296,0.9950465026931533,True,0
