epoch,learning_rate,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,validation_loss,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_mcc,train_sample_count,validation_sample_count,train_elapsed_seconds,validation_elapsed_seconds,improved
1,0.003,1.2899108140718092,0.6824124627741178,0.27378348203854536,0.5878262229025869,0.7510130981941423,0.720655386228571,0.2793960225505189,0.6037216668306574,0.012691900328494772,1595664,341417,28.701146700012032,3.0623224999872036,True
2,0.003,0.8136379382396247,0.7260538559496235,0.37709943579911925,0.6700671750177116,0.8875017767653195,0.6889551486891397,0.4582031794745589,0.6974799667904636,0.5075953453999871,1595664,341417,34.79387699998915,3.1142043999861926,True
3,0.003,0.5287241940489219,0.8363533926942013,0.5402431636590214,0.8151780431410667,0.4028349518880508,0.90908771385139,0.6143627115587305,0.8831260277216151,0.7771886842220771,1595664,341417,29.110370500013232,3.1996662999736145,True
4,0.003,0.35958558368259363,0.9179344774338457,0.6253962735537196,0.8936197688557131,0.323685437591668,0.9285067820290144,0.6338940924416906,0.9025086625044239,0.8278486621628365,1595664,341417,28.34735420002835,3.0962269000010565,True
5,0.003,0.2647527715221594,0.9280800970630408,0.6553881240243224,0.9055684478830276,0.22472012540305208,0.928541929663725,0.6574817815496509,0.9085894645211539,0.8345074655604765,1595664,341417,24.37754529999802,2.673064599977806,True
6,0.003,0.22592887826079586,0.9414080909264105,0.7386664986959669,0.926578427597146,0.16092863619720912,0.9615221269005351,0.9006619760690078,0.9619056155058722,0.9123209670903359,1595664,341417,23.51217820000602,2.5749857999617234,True
7,0.003,0.2970428181296676,0.9186044179727061,0.6572448059043207,0.9001318293220092,0.17689808907327997,0.9377740417143845,0.7124328142228592,0.9202649482134442,0.8515171591342002,1595664,341417,22.535638400004245,2.5571779999881983,False
8,0.003,0.2335698486834064,0.9388386276810156,0.7305788336325792,0.9235083341891552,0.9040103286264652,0.8451775980692232,0.6125528831410337,0.8188340932039663,0.6115917165857429,1595664,341417,22.137742899998557,2.630521699960809,False
9,0.003,0.24579883195147423,0.9378384171103691,0.777661501640177,0.9284170654181096,0.25984856932890166,0.9322880817299666,0.6387113005535333,0.9063589831613877,0.8383428274526947,1595664,341417,22.36922880000202,2.558757400023751,False
10,0.003,0.21596836330953337,0.9419257437656048,0.7506546935407146,0.9285977906346806,0.19436057622682198,0.9351965485022714,0.7794537144010256,0.9309183638106858,0.8545289050902515,1595664,341417,23.489723399979994,2.6751733000273816,False
