epoch,train_loss,train_accuracy,validation_INT8_macro_f1,validation_INT8_accuracy,validation_INT8_gafgyt_fnr,validation_INT8_mirai_fnr,improved,epochs_without_improvement,epoch_elapsed_seconds,validation_elapsed_seconds
1,0.00945880314191132,0.9981284818090648,0.99669237902211,0.997896701694742,0.008546307872030812,0.0014350643543022956,True,0,4.315489300061017,0.49453589995391667
2,0.004320423965838508,0.9991026878311567,0.9952152551400535,0.9969230520956328,0.013014161867480945,0.002040799733313836,False,1,4.3651468000607565,0.5161015999037772
3,0.0046147687900720165,0.9988863424135417,0.9971982407306171,0.9982329066668101,0.008320865697948432,0.0009919424998576787,True,0,4.195121600059792,0.502898299950175
4,0.003434745347749124,0.9991893563267676,0.9982949326634735,0.9989591094064771,0.0032791588957432616,0.0008618516802042508,True,0,4.788313299999572,0.47668089997023344
5,0.002972153955266365,0.9992043441117229,0.9983128228759776,0.998948350847371,0.003463611583628845,0.0008781130326609432,False,1,4.154234199901111,0.4707441000500694
6,0.00237868307367121,0.9992916642501578,0.9973635740574617,0.9983189751396595,0.0025003586580042425,0.0020326690570854344,False,2,4.114622799912468,0.47372650005854666
7,0.002086568014068774,0.9993835458883619,0.998799622925056,0.9992737972603329,0.002459369171807446,0.0005732126740981558,True,0,4.186944999964908,0.4975588000379503
8,0.0031192174990619793,0.9991189789017603,0.9987907436372921,0.9992630387012268,0.0029922324923656873,0.0005081672642713864,False,1,4.266303499927744,0.4820639000972733
