epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss,validation_accuracy,validation_macro_f1,validation_mcc,improved,epochs_without_improvement
1,0.08824862725402385,0.9697874991226223,0.8768876758716494,0.9286661229433485,0.07686694814759153,0.9747376375517329,0.9008465437062743,0.9403398883689776,True,0
2,0.0813151898094721,0.9687590871261118,0.8702364477675574,0.9262727634154055,0.07129006763165652,0.9785247951918036,0.919048531384535,0.9493266102611392,True,0
3,0.07851602763945048,0.9714206750293295,0.8813157257915109,0.9327421488051596,0.06298840445195338,0.9836680657377928,0.9433071013216766,0.9615893345689558,True,0
4,0.06359654296614328,0.9827758224789178,0.9396547949717574,0.9595174667056885,0.06830586495829663,0.9798457604630115,0.9243590385041317,0.9524803696407258,False,1
5,0.07123926210952951,0.9760789238837249,0.9076476197362305,0.9436564607559341,0.06105190932809356,0.9837500768854509,0.9422655130852622,0.961728749619004,False,2
6,0.06456984135902089,0.9809934923643072,0.9304101537763287,0.9552798600685914,0.05993002178980946,0.984151345715064,0.943751138236243,0.9626715725275714,True,0
7,0.058312736203844674,0.9835353808821907,0.9429827388806368,0.9613351346940912,0.07267537780721843,0.9763778605048957,0.906722898299959,0.9443442747945673,False,1
8,0.06683201787667863,0.9777697560388653,0.9154942529196747,0.947665368571282,0.06743541403008968,0.9803700460141118,0.9259101230315165,0.9537571369682137,False,2
