epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss,validation_accuracy,validation_macro_f1,validation_mcc,improved,epochs_without_improvement
1,1.124187486093151,0.4933344363224338,0.3219555090715566,0.1085425828936685,0.5808124692433776,0.7689716680774537,0.44246492021295564,0.3871943804713221,True,0
2,0.5664432634079598,0.7600334406240913,0.3979134298713988,0.3197584634526955,0.4854850722626979,0.7717541891587121,0.41075000186827254,0.36286553595191434,False,1
3,0.4782055656719978,0.7658698823812532,0.40009951513102976,0.34325187363639503,0.4521002062551298,0.7717161125544422,0.4104268432468022,0.3655013426679115,False,2
4,0.414179709941107,0.7755818267504938,0.41970068009563505,0.38369322587232274,0.3898598975363695,0.7860006970947551,0.4380888381084767,0.41981855131138773,False,3
