epoch,learning_rate,train_loss,train_accuracy,train_macro_f1,train_weighted_f1,validation_loss,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_mcc,train_sample_count,validation_sample_count,train_elapsed_seconds,validation_elapsed_seconds,improved
1,0.001,0.3827737978664151,0.8829239739694572,0.5881134841460985,0.8551445497819116,0.12105144669692484,0.9427825796606496,0.6518379968145959,0.9164130707969517,0.864568139386927,1595664,341417,10.50818420003634,1.3450291999615729,True
2,0.001,0.17883471366769577,0.9411141693990714,0.6506704975158314,0.9148169321289099,0.12414453622039515,0.9514962640993272,0.7444374898511553,0.935467066371621,0.8853512700076099,1595664,341417,10.435326799983159,1.2861807000008412,True
3,0.001,0.17036497577801477,0.9443454261047438,0.7159613021080186,0.9279901620436014,0.07999905150277165,0.9528787377312787,0.7457612995404693,0.9368270148941908,0.888897371596868,1595664,341417,10.246742799994536,1.2407504000002518,True
4,0.001,0.07196671053786326,0.9743341956702665,0.9071271162323585,0.9727693148985979,0.15988944509509162,0.9513937501647546,0.8815086828786161,0.9572731339961117,0.8985245458220612,1595664,341417,10.18068210000638,1.308624500001315,True
5,0.001,0.10535941104962217,0.9719815700548486,0.9020769394750777,0.9707523291460356,0.03412867940632801,0.9912335941092564,0.970786944887228,0.9909811275876906,0.9794272924201469,1595664,341417,10.104568300012033,1.2241364999790676,True
6,0.001,0.046276180667683575,0.9865134514534388,0.9539011169951891,0.9861276157280227,0.07203779120497998,0.9808767577478568,0.9435979087985538,0.981441159097024,0.9562962578851921,1595664,341417,9.917923600005452,1.2441758000059053,False
7,0.001,0.03133911728727041,0.991814066119183,0.9723194039740194,0.9916220027080317,0.02143747051632772,0.993670496782527,0.9781669308293105,0.9935282847453419,0.9851620563294898,1595664,341417,10.07017200003611,1.3273020000196993,True
8,0.001,0.022100546582613238,0.9943484342568361,0.9810963005000698,0.9942700513220859,0.02661354183751851,0.9940278310687517,0.979421316534027,0.9939035385124488,0.9859998868561362,1595664,341417,10.196435199992266,1.241671200026758,True
9,0.001,0.05977606236073721,0.9849924545518355,0.9491015692447505,0.9845823137716636,0.0764644958163162,0.9690788683633211,0.8629284862424096,0.9634780047164588,0.9273844476227023,1595664,341417,13.087422999960836,1.5701819999958389,False
10,0.001,0.03131702872981754,0.9907029299401378,0.9690503564477281,0.9905488437560618,0.029907003205698533,0.9929880468752288,0.9762723507015233,0.9928227155112465,0.9835592315036215,1595664,341417,10.637149800022598,1.401638399984222,False
11,0.001,0.02909213138894135,0.9892583902375437,0.9645294321418212,0.9892005820905331,0.06314343297629034,0.9838643066982605,0.9505198050196776,0.9842021458057573,0.9628766760675449,1595664,341417,10.736144499969669,1.2665580000029877,False
12,0.001,0.023176466980209913,0.9928944940789539,0.976297038689082,0.9927726441629082,0.02332656555224533,0.9945316138329374,0.9822855375852243,0.9944491164821703,0.9871764156076437,1595664,341417,10.715790699992795,1.3467907999875024,True
13,0.001,0.03783282101444334,0.9880977448886482,0.9578087913904721,0.987640339762222,0.05547906091131765,0.9862660617368204,0.956269408148715,0.9864702392123347,0.9680814223066848,1595664,341417,10.389492400048766,1.2907705000252463,False
14,0.001,0.03051395426393674,0.9903764200984668,0.9680791741675504,0.9902767142383472,0.04107992416116721,0.9935943435739872,0.9783909028588642,0.9934340643946461,0.9849927389554114,1595664,341417,10.316106500045862,1.311339300009422,False
15,0.001,0.021024932235309688,0.994214947507746,0.9802475091425183,0.9940884679706717,0.034894428363028064,0.9929939048143472,0.9762435132105285,0.9928003714310183,0.9835854235267196,1595664,341417,10.445830999989994,1.420154999999795,False
