epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss_converted_int8,validation_accuracy_converted_int8,validation_macro_f1_converted_int8,validation_mcc_converted_int8,improved,epochs_without_improvement
1,0.041992560867995785,0.9899596656940308,0.9645900794678482,0.9765084399972637,0.029825462159198665,0.9924666902936877,0.974178213902984,0.9823197513944383,True,0
2,0.024631316278895973,0.9928105164997142,0.9755294141119181,0.9831668636165423,0.02350097521726984,0.9934215343699933,0.9772689531976927,0.9845796342399601,True,0
3,0.023324047801620326,0.992594932266442,0.9746456438036949,0.9826591681701065,0.020017580307599706,0.9937700817475404,0.9786646719321596,0.9853966195707352,True,0
4,0.019090589969132012,0.9936202107711899,0.9782301104999597,0.9850673775304013,0.02030173895374444,0.9938433059865209,0.978851638586265,0.9855712024329643,False,1
5,0.016674634874601996,0.9942475358220778,0.9802997987059946,0.9865452814901334,0.01913069528138213,0.9939633937384489,0.9802749912321599,0.9858680672828597,True,0
6,0.020220323331040846,0.9930831302830672,0.9771111990874446,0.983828346722285,0.014949381804191315,0.9948830901800437,0.9826217451332114,0.9880018407395189,True,0
7,0.016386275329698437,0.9943597148271817,0.981000341296638,0.9867985255724596,0.013860832135979268,0.9952082058011171,0.9839501752095883,0.9887644831373171,True,0
8,0.01570984162921752,0.9946166611517212,0.9818277916765666,0.9874014704598875,0.01241747579042796,0.996075180790646,0.9869754190788883,0.9908017126143299,True,0
