epoch,train_loss,train_accuracy,validation_INT8_macro_f1,validation_INT8_accuracy,validation_INT8_gafgyt_fnr,validation_INT8_mirai_fnr,improved,epochs_without_improvement,epoch_elapsed_seconds,validation_elapsed_seconds
1,0.0584994229458918,0.9898154743014878,0.9943550027506657,0.9964711926131733,0.01953149017277067,0.0013618882682472355,True,0,3.698081799899228,0.47091759997420013
2,0.007671863347032713,0.9989436869820661,0.9960823653968768,0.9975631863624504,0.013772467362121565,0.0008090022847200284,True,0,3.7188985000830144,0.4837785999989137
3,0.006505284645975976,0.9989371705538247,0.9960518053394533,0.9975416692442381,0.014633246572254177,0.0006626501126099082,False,1,3.772425299976021,0.4796607999596745
4,0.004967951419979819,0.9991991309691297,0.9968445888065043,0.9980069769255804,0.0045498329678437255,0.002004211690286306,True,0,3.7439591001020744,0.48753260006196797
5,0.004734805502714045,0.9992147703969091,0.9981754683375357,0.9988918684120636,0.004221917078269466,0.0007642835654640967,True,0,3.735835900064558,0.4851128999143839
6,0.004192434281198364,0.9992486558237645,0.9977295875133697,0.9985933183968672,0.00418092759207267,0.0011830133912237306,False,1,3.7646141999866813,0.4786228999728337
7,0.0034769307317994496,0.9993477055330341,0.9981248139671076,0.9988461445358623,0.0026028323734962333,0.0011342293338536535,False,2,3.7561620000051335,0.4812006999272853
8,0.0030787575534015122,0.9993991853161412,0.9982422606558937,0.998942971567818,0.003053716721660882,0.0008415249896334132,False,3,3.749625700060278,0.48028679995331913
