epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss_converted_int8,validation_accuracy_converted_int8,validation_macro_f1_converted_int8,validation_mcc_converted_int8,improved,epochs_without_improvement
1,0.01605319869824472,0.9934322012654293,0.9817487962616774,0.984664778083243,0.011061028302312877,0.9956739119610329,0.9852991712359347,0.9898572802415632,True,0
2,0.010760658588226689,0.9958662976666767,0.9860488411420372,0.9903297229427488,0.01110831697042459,0.9969275109323789,0.9898181980143036,0.9928044492845547,True,0
3,0.010674679719109688,0.9964679280851106,0.9881627693486377,0.9917395055073465,0.010268299734670193,0.9968865053585498,0.9896602191647889,0.9927044114143313,False,1
4,0.010379859017296225,0.9963776835223456,0.9878572128466937,0.9915282811262325,0.0108841810067264,0.995726633413099,0.9855583210239433,0.989981280768816,False,2
5,0.01028725967990439,0.9964096451383249,0.9881117959571083,0.9916051559285771,0.011310094824908332,0.995861366012823,0.9860171507092607,0.990298502606201,False,3
