epoch,train_loss,train_accuracy,validation_macro_f1,validation_accuracy,validation_gafgyt_fnr,validation_mirai_fnr,improved,epochs_without_improvement,epoch_elapsed_seconds,validation_elapsed_seconds
1,0.0008216697091486973,0.9998625033641061,0.9994242315532261,0.9996799328665912,0.001803537392658816,6.504540982676943e-05,True,0,3.184807699988596,0.3752611998934299
2,0.0007077412287758853,0.9998696714351717,0.9991846152299512,0.9995535197970936,0.001660074190970029,0.00015041751022437655,False,1,3.1421945999609306,0.378482099971734
3,0.0006763249005576822,0.9998683681495234,0.9994207268869088,0.999674553587038,0.0018240321357572142,7.31760860550601e-05,False,2,3.1796889000106603,0.3830850999802351
4,0.0006411126873705538,0.9998814010060062,0.9994346331860525,0.9996933810654739,0.0019879900805442885,6.098007171251307e-05,False,3,3.2252272999612615,0.38996429997496307
