epoch,train_loss,train_accuracy,validation_INT8_macro_f1,validation_INT8_accuracy,validation_INT8_gafgyt_fnr,validation_INT8_mirai_fnr,improved,epochs_without_improvement,epoch_elapsed_seconds,validation_elapsed_seconds
1,0.011582637375588518,0.9973497686342153,0.9976681896617298,0.9985475945206659,0.006004959727829773,0.0009919424998576787,True,0,8.078513800050132,0.5296078000683337
2,0.004512964840429877,0.9989710559806801,0.9979381941570725,0.9987143521868116,0.004898243600516494,0.000971615809286841,True,0,8.053399799973704,0.504866800038144
3,0.005036092156337789,0.9988022804892274,0.9975475610814027,0.9984749742466992,0.007050191625847968,0.0008903090470034902,False,1,8.087462199968286,0.500222299946472
4,0.003974607723684722,0.9990095029073045,0.9975732618328012,0.9984911120853585,0.004119443362777475,0.0013944109731606202,False,2,8.106083899969235,0.5131897000828758
5,0.0037864272263398013,0.9990010315505906,0.9979308409889326,0.9987197314663647,0.0053286332055827446,0.0008659170183183962,False,3,8.031812599976547,0.5013237000675872
