epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss_converted_int8,validation_accuracy_converted_int8,validation_macro_f1_converted_int8,validation_mcc_converted_int8,improved,epochs_without_improvement
1,0.0849943081893824,0.9711618486097324,0.8834233612305679,0.9319958034884562,0.06502365840489951,0.9832726548472982,0.9398024200891048,0.9606021106744145,True,0
2,0.06747965528944891,0.9798867430737298,0.926304704127197,0.9526522450855008,0.05963184581007228,0.9842743624365512,0.9456536666333423,0.9630128136572123,True,0
3,0.06427386499324447,0.980741559626588,0.92874385495382,0.9547002971079483,0.06018075526138355,0.9845408986664401,0.9489033951003404,0.9638939581795845,True,0
4,0.05751210601628033,0.984577580242457,0.9480575359487697,0.9638830540697874,0.0590403761222899,0.9841396298368271,0.9434042898213293,0.9626451961268425,False,1
5,0.0614015172257326,0.9826648968705191,0.9384472451291602,0.9592338093584408,0.05240343480041621,0.9858237873333783,0.9516473008574294,0.9667045881853155,True,0
6,0.05507684370145009,0.9846628112184018,0.9468085370093378,0.9639831132932857,0.0518852880980225,0.9863978653669853,0.9537722780629054,0.9680532444036631,True,0
7,0.05139279289873628,0.9851553961234947,0.9498417835577769,0.9652234692988173,0.06366193729311358,0.9832404361821467,0.938764912251786,0.9605343412254307,False,1
8,0.05835246349970583,0.982867320438388,0.938870960259833,0.9597113636237629,0.05871249158612206,0.9849597413134086,0.9461415292005636,0.964593603649942,False,2
