run_id,held_out_device,model_id,seed,validation_macro_f1,test_fingerprint_macro_f1,test_fingerprint_accuracy,test_record_weighted_macro_f1,validation_test_macro_f1_drop,benign_fnr,gafgyt_fnr,mirai_fnr,local_severe_signal,test_fingerprint_count,test_class_counts,parameter_count,completed_epoch,best_epoch,stopped_early,completed_iterations,total_seconds,lock_summary_file,run_result_file,test_macro_f1_rank,runtime_rank
early_lodo_00_hist_gradient_boosting_b0_seed2026,Danmini_Doorbell,hist_gradient_boosting_b0,2026,1.0,0.984940616885373,0.9825054513671818,0.9855049635085997,0.015059383114626956,0.0,0.05734038494428438,0.0,False,996539,40395|304044|652100,,,,,100,41.007595500093885,results\v2\early_lodo\locks\early_lodo_00_hist_gradient_boosting_b0_seed2026\lock_summary.json,results\v2\early_lodo\runs\early_lodo_00_hist_gradient_boosting_b0_seed2026\run_result.json,1,2
early_lodo_00_tinyml_mlp_b0_seed2026,Danmini_Doorbell,tinyml_mlp_b0,2026,0.9971723195056136,0.9816576446931068,0.9799887410327143,0.982494739497556,0.01551467481250679,0.00017328877336304,0.06543131915117549,6.287379236313449e-05,False,996539,40395|304044|652100,9603,11,7,True,,24.239044799935073,results\v2\early_lodo\locks\early_lodo_00_tinyml_mlp_b0_seed2026\lock_summary.json,results\v2\early_lodo\runs\early_lodo_00_tinyml_mlp_b0_seed2026\run_result.json,2,1
early_lodo_00_compact_dnn_b0_seed2026,Danmini_Doorbell,compact_dnn_b0,2026,0.996835374715337,0.9757062761238801,0.9739729202770789,0.9768157921925065,0.021129098591456952,0.0004951107810372571,0.08512912604754574,5.213924244747738e-05,False,996539,40395|304044|652100,25283,11,7,True,,49.49428220000118,results\v2\early_lodo\locks\early_lodo_00_compact_dnn_b0_seed2026\lock_summary.json,results\v2\early_lodo\runs\early_lodo_00_compact_dnn_b0_seed2026\run_result.json,3,3
