epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss,validation_accuracy,validation_macro_f1,validation_mcc,improved,epochs_without_improvement
1,0.7718282246135244,0.8007913946795817,0.7226790498143102,0.6931058312853035,0.6170611206383186,0.9742865762396131,0.929238325270526,0.9434935007839876,True,0
2,0.5120909184394773,0.9726120285974992,0.9223083427328072,0.9388608951060838,0.3616461288943406,0.9937437210215074,0.9789058609727096,0.9853358692686599,True,0
3,0.2765892192298803,0.9888554231968635,0.9629476032953946,0.9738808693144315,0.16001832204423838,0.9934508240655855,0.977743936305449,0.9846547719362705,False,1
4,0.11976178695801645,0.9910645348895507,0.9698586607150631,0.9790640995766512,0.06512987970109078,0.9930378393577356,0.9768828832281521,0.9836845405217642,False,2
5,0.06559271021743715,0.9904372098386628,0.967602030598317,0.9776063711950507,0.04270830630768305,0.9934273923091117,0.9781891654432272,0.9845982872713561,False,3
