relative_path,line_number,keywords,code
scripts\20_run_architecture_pilots.py,344,batch_size,"print(f""Batch boyutu      : {args.batch_size:,}"")"
scripts\20_run_architecture_pilots.py,345,epochs,"print(f""En fazla epoch    : {args.max_epochs}"")"
scripts\20_run_architecture_pilots.py,348,learning_rate,"f""{args.learning_rate}"""
scripts\20_run_architecture_pilots.py,352,weight_decay,"f""{args.weight_decay}"""
scripts\20_run_architecture_pilots.py,354,patience|Patience,"print(f""Patience          : {args.patience}"")"
scripts\20_run_architecture_pilots.py,369,batch_size,"batch_size=args.batch_size,"
scripts\20_run_architecture_pilots.py,370,epochs,"maximum_epochs=args.max_epochs,"
scripts\20_run_architecture_pilots.py,371,learning_rate,"learning_rate=args.learning_rate,"
scripts\20_run_architecture_pilots.py,372,weight_decay,"weight_decay=args.weight_decay,"
scripts\20_run_architecture_pilots.py,373,patience,"patience=args.patience,"
scripts\20_run_architecture_pilots.py,434,epochs,"""epochs_completed"": int("
scripts\20_run_architecture_pilots.py,436,epochs,"""epochs_completed"""
scripts\20_run_architecture_pilots.py,439,macro_f1,"""best_validation_macro_f1"": float("
scripts\20_run_architecture_pilots.py,441,macro_f1,"""best_validation_macro_f1"""
scripts\20_run_architecture_pilots.py,496,macro_f1,"""best_validation_macro_f1"","
scripts\20_run_architecture_pilots.py,550,macro_f1,"""macro_f1"""
scripts\20_run_architecture_pilots.py,554,batch_size,"""batch_size"": int("
scripts\20_run_architecture_pilots.py,555,batch_size,args.batch_size
scripts\20_run_architecture_pilots.py,557,epochs,"""max_epochs"": int("
scripts\20_run_architecture_pilots.py,558,epochs,args.max_epochs
scripts\20_run_architecture_pilots.py,560,learning_rate,"""learning_rate"": float("
scripts\20_run_architecture_pilots.py,561,learning_rate,args.learning_rate
scripts\20_run_architecture_pilots.py,563,weight_decay,"""weight_decay"": float("
scripts\20_run_architecture_pilots.py,564,weight_decay,args.weight_decay
scripts\20_run_architecture_pilots.py,566,patience,"""patience"": int("
scripts\20_run_architecture_pilots.py,567,patience,args.patience
scripts\20_run_architecture_pilots.py,581,macro_f1,"""highest_validation_macro_f1_model"": str("
scripts\20_run_architecture_pilots.py,586,macro_f1,"""highest_validation_macro_f1"": float("
scripts\20_run_architecture_pilots.py,590,macro_f1,"""best_validation_macro_f1"""
scripts\20_run_architecture_pilots.py,620,macro_f1,"f""val_macro_f1="""
scripts\20_run_architecture_pilots.py,621,macro_f1,"f""{row.best_validation_macro_f1:.6f} | """
scripts\21_run_learning_rate_sweep.py,6,tinyml,tinyml_mlp
scripts\21_run_learning_rate_sweep.py,7,compact,compact_dnn
scripts\21_run_learning_rate_sweep.py,17,patience,- Early stopping patience:
scripts\21_run_learning_rate_sweep.py,59,learning_rate,"/ ""learning_rate_sweep"""
scripts\21_run_learning_rate_sweep.py,70,tinyml,"""tinyml_mlp"","
scripts\21_run_learning_rate_sweep.py,71,compact,"""compact_dnn"","
scripts\21_run_learning_rate_sweep.py,75,LEARNING_RATE,DEFAULT_LEARNING_RATES = (
scripts\21_run_learning_rate_sweep.py,87,TinyML,"""Üç TinyML mimarisi için eşit bütçeli """
scripts\21_run_learning_rate_sweep.py,104,LEARNING_RATE,DEFAULT_LEARNING_RATES
scripts\21_run_learning_rate_sweep.py,110,epochs,"""--max-epochs"","
scripts\21_run_learning_rate_sweep.py,128,patience,"""--patience"","
scripts\21_run_learning_rate_sweep.py,266,learning_rate,def format_learning_rate(
scripts\21_run_learning_rate_sweep.py,267,learning_rate,"learning_rate: float,"
scripts\21_run_learning_rate_sweep.py,272,learning_rate,"f""{learning_rate:.0e}"""
scripts\21_run_learning_rate_sweep.py,286,learning_rate,"learning_rate: float,"
scripts\21_run_learning_rate_sweep.py,288,batch_size,"batch_size: int,"
scripts\21_run_learning_rate_sweep.py,289,epochs,"maximum_epochs: int,"
scripts\21_run_learning_rate_sweep.py,290,weight_decay,"weight_decay: float,"
scripts\21_run_learning_rate_sweep.py,291,patience,"patience: int,"
scripts\21_run_learning_rate_sweep.py,297,learning_rate,learning_rate_tag = (
scripts\21_run_learning_rate_sweep.py,298,learning_rate,format_learning_rate(
scripts\21_run_learning_rate_sweep.py,299,learning_rate,learning_rate
scripts\21_run_learning_rate_sweep.py,305,learning_rate,"f""lr{learning_rate_tag}_seed{seed}"""
scripts\21_run_learning_rate_sweep.py,319,batch_size,"""batch_size"": int("
scripts\21_run_learning_rate_sweep.py,320,batch_size,batch_size
scripts\21_run_learning_rate_sweep.py,325,epochs,"""max_epochs"": int("
scripts\21_run_learning_rate_sweep.py,326,epochs,maximum_epochs
scripts\21_run_learning_rate_sweep.py,328,learning_rate,"""learning_rate"": float("
scripts\21_run_learning_rate_sweep.py,329,learning_rate,learning_rate
scripts\21_run_learning_rate_sweep.py,331,weight_decay,"""weight_decay"": float("
scripts\21_run_learning_rate_sweep.py,332,weight_decay,weight_decay
scripts\21_run_learning_rate_sweep.py,335,patience,"""patience"": int("
scripts\21_run_learning_rate_sweep.py,336,patience,patience
scripts\21_run_learning_rate_sweep.py,366,epochs,if args.max_epochs <= 0:
scripts\21_run_learning_rate_sweep.py,368,epochs,"""max-epochs sıfırdan büyük olmalıdır."""
scripts\21_run_learning_rate_sweep.py,371,batch_size,if args.batch_size <= 0:
scripts\21_run_learning_rate_sweep.py,376,weight_decay,if args.weight_decay < 0:
scripts\21_run_learning_rate_sweep.py,381,patience,if args.patience <= 0:
scripts\21_run_learning_rate_sweep.py,383,patience,"""patience sıfırdan büyük olmalıdır."""
scripts\21_run_learning_rate_sweep.py,396,learning_rate,learning_rates = tuple(
scripts\21_run_learning_rate_sweep.py,397,learning_rate,float(learning_rate)
scripts\21_run_learning_rate_sweep.py,398,learning_rate,for learning_rate
scripts\21_run_learning_rate_sweep.py,399,learning_rate,in args.learning_rates
scripts\21_run_learning_rate_sweep.py,402,learning_rate,if not learning_rates:
scripts\21_run_learning_rate_sweep.py,408,learning_rate,learning_rate <= 0
scripts\21_run_learning_rate_sweep.py,409,learning_rate,for learning_rate
scripts\21_run_learning_rate_sweep.py,410,learning_rate,in learning_rates
scripts\21_run_learning_rate_sweep.py,417,learning_rate,learning_rates
scripts\21_run_learning_rate_sweep.py,420,learning_rate,learning_rates
scripts\21_run_learning_rate_sweep.py,427,learning_rate,return learning_rates
scripts\21_run_learning_rate_sweep.py,435,learning_rate,learning_rates = (
scripts\21_run_learning_rate_sweep.py,461,learning_rate,* len(learning_rates)
scripts\21_run_learning_rate_sweep.py,476,learning_rate,"f""{learning_rate:g}"""
scripts\21_run_learning_rate_sweep.py,477,learning_rate,for learning_rate
scripts\21_run_learning_rate_sweep.py,478,learning_rate,in learning_rates
scripts\21_run_learning_rate_sweep.py,486,epochs,"f""En fazla epoch    : {args.max_epochs}"""
scripts\21_run_learning_rate_sweep.py,488,patience|Patience,"print(f""Patience          : {args.patience}"")"
scripts\21_run_learning_rate_sweep.py,490,batch_size,"f""Batch boyutu      : {args.batch_size:,}"""
scripts\21_run_learning_rate_sweep.py,504,learning_rate,for learning_rate in learning_rates:
scripts\21_run_learning_rate_sweep.py,510,learning_rate,learning_rate=(
scripts\21_run_learning_rate_sweep.py,511,learning_rate,learning_rate
scripts\21_run_learning_rate_sweep.py,514,batch_size,batch_size=(
scripts\21_run_learning_rate_sweep.py,515,batch_size,args.batch_size
scripts\21_run_learning_rate_sweep.py,517,epochs,maximum_epochs=(
scripts\21_run_learning_rate_sweep.py,518,epochs,args.max_epochs
scripts\21_run_learning_rate_sweep.py,520,weight_decay,weight_decay=(
scripts\21_run_learning_rate_sweep.py,521,weight_decay,args.weight_decay
scripts\21_run_learning_rate_sweep.py,523,patience,patience=(
scripts\21_run_learning_rate_sweep.py,524,patience,args.patience
scripts\21_run_learning_rate_sweep.py,535,learning_rate,learning_rate_tag = (
scripts\21_run_learning_rate_sweep.py,536,learning_rate,format_learning_rate(
scripts\21_run_learning_rate_sweep.py,537,learning_rate,learning_rate
scripts\21_run_learning_rate_sweep.py,545,learning_rate,"f""lr{learning_rate_tag}_"""
scripts\21_run_learning_rate_sweep.py,564,learning_rate,"f""Öğrenme oranı   : {learning_rate:g}"""
scripts\21_run_learning_rate_sweep.py,594,macro_f1,validation_macro_f1 = float(
scripts\21_run_learning_rate_sweep.py,596,macro_f1,"""macro_f1"""
scripts\21_run_learning_rate_sweep.py,619,macro_f1,validation_macro_f1
scripts\21_run_learning_rate_sweep.py,622,macro_f1,"""best_validation_macro_f1"""
scripts\21_run_learning_rate_sweep.py,636,learning_rate,"""learning_rate"": float("
scripts\21_run_learning_rate_sweep.py,637,learning_rate,learning_rate
scripts\21_run_learning_rate_sweep.py,647,epochs,"""epochs_completed"": int("
scripts\21_run_learning_rate_sweep.py,649,epochs,"""epochs_completed"""
scripts\21_run_learning_rate_sweep.py,652,macro_f1,"""best_validation_macro_f1"": ("
scripts\21_run_learning_rate_sweep.py,653,macro_f1,validation_macro_f1
scripts\21_run_learning_rate_sweep.py,733,macro_f1,"""best_validation_macro_f1"","
scripts\21_run_learning_rate_sweep.py,736,learning_rate,"""learning_rate"","
scripts\21_run_learning_rate_sweep.py,752,learning_rate,"""learning_rate_rank"","
scripts\21_run_learning_rate_sweep.py,788,macro_f1,"""best_validation_macro_f1"","
scripts\21_run_learning_rate_sweep.py,815,learning_rate,"/ ""nbaiot_family3_learning_rate_sweep_all.csv"""
scripts\21_run_learning_rate_sweep.py,820,learning_rate,"/ ""nbaiot_family3_learning_rate_sweep_selected.csv"""
scripts\21_run_learning_rate_sweep.py,825,learning_rate,"/ ""nbaiot_family3_learning_rate_sweep_summary.json"""
scripts\21_run_learning_rate_sweep.py,849,learning_rate,"""equal_budget_learning_rate_sweep"""
scripts\21_run_learning_rate_sweep.py,860,learning_rate,"""learning_rates"": list("
scripts\21_run_learning_rate_sweep.py,861,learning_rate,learning_rates
scripts\21_run_learning_rate_sweep.py,866,epochs,"""maximum_epochs"": int("
scripts\21_run_learning_rate_sweep.py,867,epochs,args.max_epochs
scripts\21_run_learning_rate_sweep.py,869,patience,"""patience"": int("
scripts\21_run_learning_rate_sweep.py,870,patience,args.patience
scripts\21_run_learning_rate_sweep.py,875,batch_size,"""batch_size"": int("
scripts\21_run_learning_rate_sweep.py,876,batch_size,args.batch_size
scripts\21_run_learning_rate_sweep.py,878,weight_decay,"""weight_decay"": float("
scripts\21_run_learning_rate_sweep.py,879,weight_decay,args.weight_decay
scripts\21_run_learning_rate_sweep.py,888,macro_f1,"""macro_f1"""
scripts\21_run_learning_rate_sweep.py,902,learning_rate,"""learning_rate"": float("
scripts\21_run_learning_rate_sweep.py,904,learning_rate,"""learning_rate"""
scripts\21_run_learning_rate_sweep.py,912,epochs,"""epochs_completed"": int("
scripts\21_run_learning_rate_sweep.py,914,epochs,"""epochs_completed"""
scripts\21_run_learning_rate_sweep.py,917,macro_f1,"""best_validation_macro_f1"": float("
scripts\21_run_learning_rate_sweep.py,919,macro_f1,"""best_validation_macro_f1"""
scripts\21_run_learning_rate_sweep.py,970,learning_rate,"f""LR={row.learning_rate:g} | """
scripts\21_run_learning_rate_sweep.py,972,macro_f1,"f""val_macro_f1="""
scripts\21_run_learning_rate_sweep.py,973,macro_f1,"f""{row.best_validation_macro_f1:.6f} | """
scripts\22_lock_fp32_baseline_protocol.py,37,learning_rate,"/ ""nbaiot_family3_learning_rate_sweep_selected.csv"""
scripts\22_lock_fp32_baseline_protocol.py,65,class_weight,"/ ""nbaiot_task_class_weights_seed2026.npz"""
scripts\22_lock_fp32_baseline_protocol.py,81,tinyml,"""tinyml_mlp"","
scripts\22_lock_fp32_baseline_protocol.py,82,compact,"""compact_dnn"","
scripts\22_lock_fp32_baseline_protocol.py,148,epochs,"""--max-epochs"","
scripts\22_lock_fp32_baseline_protocol.py,154,patience,"""--patience"","
scripts\22_lock_fp32_baseline_protocol.py,305,epochs,if args.max_epochs <= 0:
scripts\22_lock_fp32_baseline_protocol.py,307,epochs,"""max-epochs sıfırdan büyük olmalıdır."""
scripts\22_lock_fp32_baseline_protocol.py,310,patience,if args.patience <= 0:
scripts\22_lock_fp32_baseline_protocol.py,312,patience,"""patience sıfırdan büyük olmalıdır."""
scripts\22_lock_fp32_baseline_protocol.py,315,epochs|patience,if args.patience > args.max_epochs:
scripts\22_lock_fp32_baseline_protocol.py,317,epochs|patience,"""patience, max-epochs değerinden büyük olamaz."""
scripts\22_lock_fp32_baseline_protocol.py,325,batch_size,if args.batch_size <= 0:
scripts\22_lock_fp32_baseline_protocol.py,330,weight_decay,if args.weight_decay < 0:
scripts\22_lock_fp32_baseline_protocol.py,346,learning_rate,def load_selected_learning_rates(
scripts\22_lock_fp32_baseline_protocol.py,360,learning_rate,"""learning_rate"","
scripts\22_lock_fp32_baseline_protocol.py,362,epochs,"""epochs_completed"","
scripts\22_lock_fp32_baseline_protocol.py,363,macro_f1,"""best_validation_macro_f1"","
scripts\22_lock_fp32_baseline_protocol.py,386,learning_rate,"frame[""learning_rate""] = pd.to_numeric("
scripts\22_lock_fp32_baseline_protocol.py,387,learning_rate,"frame[""learning_rate""],"
scripts\22_lock_fp32_baseline_protocol.py,396,epochs,"frame[""epochs_completed""] = pd.to_numeric("
scripts\22_lock_fp32_baseline_protocol.py,397,epochs,"frame[""epochs_completed""],"
scripts\22_lock_fp32_baseline_protocol.py,401,macro_f1,"frame[""best_validation_macro_f1""] = pd.to_numeric("
scripts\22_lock_fp32_baseline_protocol.py,402,macro_f1,"frame[""best_validation_macro_f1""],"
scripts\22_lock_fp32_baseline_protocol.py,433,learning_rate,"frame[""learning_rate""]"
scripts\22_lock_fp32_baseline_protocol.py,450,epochs,"> frame[""epochs_completed""]"
scripts\22_lock_fp32_baseline_protocol.py,457,macro_f1,"frame[""best_validation_macro_f1""]"
scripts\22_lock_fp32_baseline_protocol.py,460,macro_f1,"frame[""best_validation_macro_f1""]"
scripts\22_lock_fp32_baseline_protocol.py,493,learning_rate,selected_learning_rates = {
scripts\22_lock_fp32_baseline_protocol.py,495,learning_rate,row.learning_rate
scripts\22_lock_fp32_baseline_protocol.py,504,learning_rate,"selected_learning_rates,"
scripts\22_lock_fp32_baseline_protocol.py,670,learning_rate,"selected_learning_rates,"
scripts\22_lock_fp32_baseline_protocol.py,671,learning_rate,) = load_selected_learning_rates(
scripts\22_lock_fp32_baseline_protocol.py,684,learning_rate,"""learning_rate_selection"": sweep_file,"
scripts\22_lock_fp32_baseline_protocol.py,731,learning_rate,"""learning_rate"": float("
scripts\22_lock_fp32_baseline_protocol.py,732,learning_rate,selected_learning_rates[
scripts\22_lock_fp32_baseline_protocol.py,736,learning_rate,"""learning_rate_source"": ("
scripts\22_lock_fp32_baseline_protocol.py,751,epochs,"""tuning_epochs_completed"": int("
scripts\22_lock_fp32_baseline_protocol.py,753,epochs,"""epochs_completed"""
scripts\22_lock_fp32_baseline_protocol.py,756,macro_f1,"""tuning_validation_macro_f1"": float("
scripts\22_lock_fp32_baseline_protocol.py,758,macro_f1,"""best_validation_macro_f1"""
scripts\22_lock_fp32_baseline_protocol.py,781,learning_rate,"""learning_rate"": float("
scripts\22_lock_fp32_baseline_protocol.py,782,learning_rate,selected_learning_rates[
scripts\22_lock_fp32_baseline_protocol.py,786,epochs,"""max_epochs"": int("
scripts\22_lock_fp32_baseline_protocol.py,787,epochs,args.max_epochs
scripts\22_lock_fp32_baseline_protocol.py,789,patience,"""patience"": int("
scripts\22_lock_fp32_baseline_protocol.py,790,patience,args.patience
scripts\22_lock_fp32_baseline_protocol.py,795,batch_size,"""batch_size"": int("
scripts\22_lock_fp32_baseline_protocol.py,796,batch_size,args.batch_size
scripts\22_lock_fp32_baseline_protocol.py,798,weight_decay,"""weight_decay"": float("
scripts\22_lock_fp32_baseline_protocol.py,799,weight_decay,args.weight_decay
scripts\22_lock_fp32_baseline_protocol.py,818,macro_f1,"""macro_f1"""
scripts\22_lock_fp32_baseline_protocol.py,863,AdamW,"""optimizer"": ""AdamW"","
scripts\22_lock_fp32_baseline_protocol.py,864,batch_size,"""batch_size"": int("
scripts\22_lock_fp32_baseline_protocol.py,865,batch_size,args.batch_size
scripts\22_lock_fp32_baseline_protocol.py,867,epochs,"""max_epochs"": int("
scripts\22_lock_fp32_baseline_protocol.py,868,epochs,args.max_epochs
scripts\22_lock_fp32_baseline_protocol.py,870,patience,"""early_stopping_patience"": int("
scripts\22_lock_fp32_baseline_protocol.py,871,patience,args.patience
scripts\22_lock_fp32_baseline_protocol.py,876,weight_decay,"""weight_decay"": float("
scripts\22_lock_fp32_baseline_protocol.py,877,weight_decay,args.weight_decay
scripts\22_lock_fp32_baseline_protocol.py,887,CrossEntropyLoss,"""CrossEntropyLoss"""
scripts\22_lock_fp32_baseline_protocol.py,889,class_weight,"""class_weight_scheme"": ("
scripts\22_lock_fp32_baseline_protocol.py,892,class_weight,"""class_weights_fitted_from"": ("
scripts\22_lock_fp32_baseline_protocol.py,904,macro_f1,"""primary_metric"": ""macro_f1"","
scripts\22_lock_fp32_baseline_protocol.py,925,macro_f1,"""macro_f1"","
scripts\22_lock_fp32_baseline_protocol.py,1015,learning_rate,"""model_specific_learning_rates"": ("
scripts\22_lock_fp32_baseline_protocol.py,1016,learning_rate,selected_learning_rates
scripts\22_lock_fp32_baseline_protocol.py,1018,epochs,"""max_epochs"": int("
scripts\22_lock_fp32_baseline_protocol.py,1019,epochs,args.max_epochs
scripts\22_lock_fp32_baseline_protocol.py,1021,patience,"""patience"": int("
scripts\22_lock_fp32_baseline_protocol.py,1022,patience,args.patience
scripts\22_lock_fp32_baseline_protocol.py,1054,learning_rate,"f""LR={model_data['learning_rate']:g} | """
scripts\22_lock_fp32_baseline_protocol.py,1057,macro_f1,"f""tuning_val_macro_f1="""
scripts\22_lock_fp32_baseline_protocol.py,1058,macro_f1,"f""{model_data['tuning_validation_macro_f1']:.6f}"""
scripts\22_lock_fp32_baseline_protocol.py,1075,epochs,"f""{args.max_epochs}"""
scripts\22_lock_fp32_baseline_protocol.py,1079,patience,"f""patience={args.patience}, """
scripts\23_run_fp32_baseline_experiments.py,6,tinyml,tinyml_mlp
scripts\23_run_fp32_baseline_experiments.py,7,compact,compact_dnn
scripts\23_run_fp32_baseline_experiments.py,62,dataloader,"create_nbaiot_dataloader,"
scripts\23_run_fp32_baseline_experiments.py,101,tinyml,"""tinyml_mlp"","
scripts\23_run_fp32_baseline_experiments.py,102,compact,"""compact_dnn"","
scripts\23_run_fp32_baseline_experiments.py,120,macro_f1,"""test_macro_f1"","
scripts\23_run_fp32_baseline_experiments.py,456,batch_size,"""batch_size"","
scripts\23_run_fp32_baseline_experiments.py,457,epochs,"""max_epochs"","
scripts\23_run_fp32_baseline_experiments.py,458,patience,"""early_stopping_patience"","
scripts\23_run_fp32_baseline_experiments.py,460,weight_decay,"""weight_decay"","
scripts\23_run_fp32_baseline_experiments.py,464,class_weight,"""class_weight_scheme"","
scripts\23_run_fp32_baseline_experiments.py,492,learning_rate,learning_rate = float(
scripts\23_run_fp32_baseline_experiments.py,496,learning_rate,"""learning_rate"""
scripts\23_run_fp32_baseline_experiments.py,500,learning_rate,if learning_rate <= 0:
scripts\23_run_fp32_baseline_experiments.py,548,batch_size,"""batch_size"": int("
scripts\23_run_fp32_baseline_experiments.py,549,batch_size,"common[""batch_size""]"
scripts\23_run_fp32_baseline_experiments.py,556,epochs,"""max_epochs"": int("
scripts\23_run_fp32_baseline_experiments.py,557,epochs,"common[""max_epochs""]"
scripts\23_run_fp32_baseline_experiments.py,559,learning_rate,"""learning_rate"": float("
scripts\23_run_fp32_baseline_experiments.py,561,learning_rate,"""learning_rate"""
scripts\23_run_fp32_baseline_experiments.py,564,weight_decay,"""weight_decay"": float("
scripts\23_run_fp32_baseline_experiments.py,565,weight_decay,"common[""weight_decay""]"
scripts\23_run_fp32_baseline_experiments.py,572,patience,"""patience"": int("
scripts\23_run_fp32_baseline_experiments.py,574,patience,"""early_stopping_patience"""
scripts\23_run_fp32_baseline_experiments.py,587,class_weight,"""class_weight_scheme"""
scripts\23_run_fp32_baseline_experiments.py,759,class_weight,"""class_weight_scheme"""
scripts\23_run_fp32_baseline_experiments.py,763,batch_size,batch_size = int(
scripts\23_run_fp32_baseline_experiments.py,765,batch_size,"""batch_size"""
scripts\23_run_fp32_baseline_experiments.py,786,dataloader,"_, test_loader = create_nbaiot_dataloader("
scripts\23_run_fp32_baseline_experiments.py,789,batch_size,"batch_size=batch_size,"
scripts\23_run_fp32_baseline_experiments.py,848,class_weight,class_weights = torch.as_tensor(
scripts\23_run_fp32_baseline_experiments.py,849,class_weight,"assets.class_weights,"
scripts\23_run_fp32_baseline_experiments.py,853,CrossEntropyLoss,criterion = nn.CrossEntropyLoss(
scripts\23_run_fp32_baseline_experiments.py,854,class_weight,weight=class_weights
scripts\23_run_fp32_baseline_experiments.py,895,macro_f1,"""macro_f1"""
scripts\23_run_fp32_baseline_experiments.py,900,macro_f1,"""best_validation_macro_f1"": float("
scripts\23_run_fp32_baseline_experiments.py,902,macro_f1,"""best_validation_macro_f1"""
scripts\23_run_fp32_baseline_experiments.py,1469,learning_rate,"""learning_rate"": float("
scripts\23_run_fp32_baseline_experiments.py,1473,learning_rate,"""learning_rate"""
scripts\23_run_fp32_baseline_experiments.py,1481,epochs,"""epochs_completed"": int("
scripts\23_run_fp32_baseline_experiments.py,1483,epochs,"""epochs_completed"""
scripts\23_run_fp32_baseline_experiments.py,1486,macro_f1,"""best_validation_macro_f1"": float("
scripts\23_run_fp32_baseline_experiments.py,1488,macro_f1,"""best_validation_macro_f1"""
scripts\23_run_fp32_baseline_experiments.py,1529,macro_f1,"""test_macro_f1"": float("
scripts\23_run_fp32_baseline_experiments.py,1531,macro_f1,"""macro_f1"""
scripts\23_run_fp32_baseline_experiments.py,1677,macro_f1,"f""{test_metrics['macro_f1']:.6f}"""
scripts\23_run_fp32_baseline_experiments.py,1798,macro_f1,macro_f1_aggregate = (
scripts\23_run_fp32_baseline_experiments.py,1803,macro_f1,"== ""test_macro_f1"""
scripts\23_run_fp32_baseline_experiments.py,1821,macro_f1,macro_f1_aggregate.insert(
scripts\23_run_fp32_baseline_experiments.py,1827,macro_f1,macro_f1_aggregate
scripts\23_run_fp32_baseline_experiments.py,1900,macro_f1,"""mean_test_macro_f1"": float("
scripts\23_run_fp32_baseline_experiments.py,1922,macro_f1,for row in macro_f1_aggregate.itertuples(
scripts\23_run_fp32_baseline_experiments.py,1960,macro_f1,"""macro_f1"""
scripts\23_run_fp32_baseline_experiments.py,1972,macro_f1,"""macro_f1_ranking"": ("
scripts\23_run_fp32_baseline_experiments.py,1975,macro_f1,"""best_mean_test_macro_f1_model"": ("
scripts\23_run_fp32_baseline_experiments.py,2019,macro_f1,"f""{record['mean_test_macro_f1']:.6f} """
scripts\24_analyze_fp32_statistics.py,18,macro_f1,- test_macro_f1 ana doğrulayıcı metriktir.
scripts\24_analyze_fp32_statistics.py,77,tinyml,"""tinyml_mlp"","
scripts\24_analyze_fp32_statistics.py,78,compact,"""compact_dnn"","
scripts\24_analyze_fp32_statistics.py,97,macro_f1,"""test_macro_f1"": {"
scripts\24_analyze_fp32_statistics.py,1460,macro_f1,"""Ana metrik     : test_macro_f1"""
scripts\24_analyze_fp32_statistics.py,1637,macro_f1,"== ""test_macro_f1"""
scripts\24_analyze_fp32_statistics.py,1644,macro_f1,"== ""test_macro_f1"""
scripts\24_analyze_fp32_statistics.py,1652,macro_f1,"== ""test_macro_f1"""
scripts\24_analyze_fp32_statistics.py,1676,macro_f1,"""mean_test_macro_f1"": float("
scripts\24_analyze_fp32_statistics.py,1763,macro_f1,"""test_macro_f1"""
scripts\24_analyze_fp32_statistics.py,1930,macro_f1,"f""{ranking_record['mean_test_macro_f1']:.6f} | """
scripts\25_validate_structured_pruning.py,49,compact,"recreate_compact_model,"
scripts\25_validate_structured_pruning.py,52,dataloader,"create_nbaiot_dataloader,"
scripts\25_validate_structured_pruning.py,78,tinyml,"""tinyml_mlp"","
scripts\25_validate_structured_pruning.py,79,compact,"""compact_dnn"","
scripts\25_validate_structured_pruning.py,372,compact,"compact_model: nn.Module,"
scripts\25_validate_structured_pruning.py,381,compact,compact_model.eval()
scripts\25_validate_structured_pruning.py,385,compact,compact_model(
scripts\25_validate_structured_pruning.py,393,compact,"compact_model.state_dict(),"
scripts\25_validate_structured_pruning.py,424,compact,recreate_compact_model(
scripts\25_validate_structured_pruning.py,524,batch_size,if args.batch_size <= 0:
scripts\25_validate_structured_pruning.py,631,dataloader,create_nbaiot_dataloader(
scripts\25_validate_structured_pruning.py,634,batch_size,"batch_size=args.batch_size,"
scripts\25_validate_structured_pruning.py,676,class_weight,class_weights = torch.as_tensor(
scripts\25_validate_structured_pruning.py,677,class_weight,"assets.class_weights,"
scripts\25_validate_structured_pruning.py,681,CrossEntropyLoss,criterion = nn.CrossEntropyLoss(
scripts\25_validate_structured_pruning.py,682,class_weight,weight=class_weights
scripts\25_validate_structured_pruning.py,807,compact,"compact_model,"
scripts\25_validate_structured_pruning.py,823,compact,compact_parameter_count = (
scripts\25_validate_structured_pruning.py,825,compact,compact_model
scripts\25_validate_structured_pruning.py,829,compact,compact_mac_count = int(
scripts\25_validate_structured_pruning.py,830,compact,metadata_object.compact_weight_layer_macs
scripts\25_validate_structured_pruning.py,844,compact,compact_parameter_count
scripts\25_validate_structured_pruning.py,845,compact,!= metadata_object.compact_parameter_count
scripts\25_validate_structured_pruning.py,854,compact,compact_parameter_count
scripts\25_validate_structured_pruning.py,866,compact,and compact_mac_count
scripts\25_validate_structured_pruning.py,876,compact,compact_model
scripts\25_validate_structured_pruning.py,884,compact,compact_model.train()
scripts\25_validate_structured_pruning.py,886,compact,compact_model.zero_grad(
scripts\25_validate_structured_pruning.py,890,compact,logits = compact_model(
scripts\25_validate_structured_pruning.py,935,compact,compact_model
scripts\25_validate_structured_pruning.py,943,compact,"compact_model=compact_model,"
scripts\25_validate_structured_pruning.py,950,compact,compact_model
scripts\25_validate_structured_pruning.py,955,compact,compact_parameter_count
scripts\25_validate_structured_pruning.py,981,compact,"""compact_parameter_count"": int("
scripts\25_validate_structured_pruning.py,982,compact,compact_parameter_count
scripts\25_validate_structured_pruning.py,993,compact,"""compact_weight_layer_macs"": int("
scripts\25_validate_structured_pruning.py,994,compact,compact_mac_count
scripts\25_validate_structured_pruning.py,1021,compact,"""physical_compaction"": True,"
scripts\25_validate_structured_pruning.py,1036,compact,compact_parameter_count
scripts\25_validate_structured_pruning.py,1040,compact,compact_mac_count
scripts\25_validate_structured_pruning.py,1046,compact,"f""{compact_parameter_count:,} | """
scripts\25_validate_structured_pruning.py,1050,compact,"f""{compact_mac_count:,} | """
scripts\25_validate_structured_pruning.py,1119,compact,"""physical_compaction"": True,"
scripts\25_validate_structured_pruning.py,1147,compact,"""compact_parameter_count"""
scripts\25_validate_structured_pruning.py,1158,compact,"""compact_weight_layer_macs"""
scripts\25_validate_structured_pruning.py,1217,compact,"""physical_compaction"": True,"
scripts\26_run_pruning_experiments.py,5,compact|tinyml,"- Modeller: tinyml_mlp, compact_dnn, tiny_1d_cnn"
scripts\26_run_pruning_experiments.py,59,compact,"recreate_compact_model,"
scripts\26_run_pruning_experiments.py,62,dataloader,"create_nbaiot_dataloader,"
scripts\26_run_pruning_experiments.py,128,tinyml,"""tinyml_mlp"","
scripts\26_run_pruning_experiments.py,129,compact,"""compact_dnn"","
scripts\26_run_pruning_experiments.py,163,macro_f1,"""test_macro_f1"","
scripts\26_run_pruning_experiments.py,166,macro_f1,"""macro_f1_delta_vs_fp32"","
scripts\26_run_pruning_experiments.py,251,epochs,"""--max-epochs"","
scripts\26_run_pruning_experiments.py,257,patience,"""--patience"","
scripts\26_run_pruning_experiments.py,534,epochs,if args.max_epochs <= 0:
