architecture,variant,seed,representation,test_fingerprint_macro_f1,test_fingerprint_accuracy,test_raw_weighted_macro_f1,test_gafgyt_fnr,test_mirai_fnr,float_parameter_count,float_linear_macs_per_sample,state_size_ratio_vs_float,fragility_gate_triggered,checkpoint_file_bytes,serialized_state_dict_bytes,model_load_elapsed_ms,model_load_RSS_delta_bytes,peak_inference_RSS_delta_bytes,batch_1_median_ms,batch_1_p95_ms,batch_1_p99_ms,batch_1_samples_per_second,batch_32_median_ms,batch_32_p95_ms,batch_32_p99_ms,batch_32_samples_per_second,phase5_metrics_path,phase5_metrics_sha256,phase6_deployment_metrics_sha256,phase6_raw_latencies_sha256
compact_dnn,P25-noFT,42,float32,0.9991157795614173,0.9995051049500263,0.9979624194480636,0.002049474309839483,0.00021546292005103496,17043,16872,1.0,False,77699,71501,13.7582,4038656,1306624,0.0399,0.05167499999999993,0.11416399999999985,24238.31107448433,0.047850000000000004,0.060009999999999994,0.13556099999999996,610500.6105006105,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p25_noft\seed_42\metrics.json,b08e2e979b176deb045cf62a0068539f9659cf255b1360c7042aecdfa9decda2,dfc9e8eeaf91a33e451476c34d9ffeeff759fa3999b9060f42626fdebaf66f0a,960f58328782a4e02f2f58c37c30d49d4402574bee74bdb1fbf43ea57603ac32
compact_dnn,P25-noFT,123,float32,0.9984160110085498,0.9990882096633638,0.9980292462294127,0.0015985899616748345,0.000756152889235806,17043,16872,1.0,False,77699,71501,15.1532,4038656,1425408,0.038650000000000004,0.053805,0.09522799999999988,24191.870563815737,0.0533,0.065105,0.12378499999999992,577190.1661225447,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p25_noft\seed_123\metrics.json,1f85cc75b74fb405dfe7d02a5b7190ef5cb9d4170a6553d888f117e6385cd2a3,bed5bf39eb946088806ef7b3eb29d33fece43fd927272609f2b9b7eb4e411092,8714868fabb5ec5a8fc2408be264ee5d336d95aa065ba32c635e8fc5ec117f9e
compact_dnn,P25-noFT,2026,float32,0.9990736126813013,0.999488967067962,0.9981945585442805,0.0017420531633636216,0.00027644299176365905,17043,16872,1.0,False,77699,71501,14.394,4022272,1347584,0.0418,0.07811999999999998,0.14978699999999973,20453.996915537264,0.047,0.055889999999999974,0.11734199999999942,642234.9777224741,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p25_noft\seed_2026\metrics.json,ddf2db58dcb6dc61ce8603cfdcfbb1cadd774903f934ca49e613fe908044dd33,460f297120888d1c6606efe6cfa919d81eb393d5dc2c862485ab9163233868f1,85ff865c30a0b4a7a8079bad6e514b8e74ea16b8345262cdbb5a20dff2c9a641
compact_dnn,P25-noFT,3407,float32,0.9988651935590536,0.9994028983636187,0.9980650478663299,0.0017625479064620198,0.00010163345285429948,17043,16872,1.0,False,77699,71501,13.8902,4026368,1310720,0.0427,0.07411499999999999,0.10356699999999994,21399.071280306434,0.0534,0.07606999999999994,0.08742899999999998,566692.6400793369,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p25_noft\seed_3407\metrics.json,6dadb2cb351977f6e68247a985e000a1d9bedac9a2e01d31d89e35027bbc1711,96bda23dfe4259e8d6509bd912d75506abe2b5b483d968b0c71b332f41061bad,dba7fd520f1256255a9548dabfd9db35f86e3b37804a409bc667de5c79f59783
compact_dnn,P25-noFT,8192,float32,0.9985989382000634,0.9992200023668893,0.9985641264222763,0.0009427581825262044,0.000504101926157241,17043,16872,1.0,False,77699,71501,14.6353,4009984,1531904,0.04355,0.07054499999999995,0.09401899999999998,20716.887163402374,0.059,0.08541,0.09734699999999986,508554.03783959884,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p25_noft\seed_8192\metrics.json,0d6bcdc81e24fad4f9b166baae1d39bc27d1d6e2f9bfd31a8812ae176ea4d4d3,9704513c99b4ac924a59450a3332c302d20c3df010a74ba2a28333f27a379865,86b1cd8ca0e93d43387c4758d9f823563c7363c868804185395588d18b4c02d1
compact_dnn,P25-FP32-FT,42,float32,0.9990766218611046,0.9994782084799191,0.9977296131890604,0.0023978849425122517,0.0002723776536494027,17043,16872,1.0,False,215781,71501,15.184,4173824,1347584,0.0428,0.077705,0.21711999999999998,19888.465485556997,0.05025,0.06146499999999998,0.1180589999999994,590847.4044258164,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p25\seed_42\metrics.json,af93bfbd9c9b23ebee675a98820b160d2de7876ac7085e687c81a0bfe18ffd88,ad26c26accebe11f32cdf1358feb338e3500cc5459cdcf91ec26ca71b71353c4,53afc08d97c58e9083cebb4d74bb07ae8d11aa5bcfba61cb05465e80a1a1aabf
compact_dnn,P25-FP32-FT,123,float32,0.9991015701128284,0.9995104842440478,0.997781982684628,0.0023364007132170572,0.00021139758193688962,17043,16872,1.0,False,215781,71501,14.0205,4177920,1376256,0.0404,0.05060999999999999,0.11672599999999997,23896.918253422038,0.0519,0.066905,0.10422099999999988,590727.4254437379,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p25\seed_123\metrics.json,61f0e401083a5560ef8faae66ccd4a3d1005462b3e8504c5d9e09dcd848f7420,5766c65360a6f0c788851241b31a55ba645ad7f975cbcf8232852b7cf9b5dceb,39cf4dc9c3ef356ddbe3a83e019e9fc0fdfb47bafcbc33113381b307470b3737
compact_dnn,P25-FP32-FT,2026,float32,0.9991779345436561,0.9995427600081765,0.997905737787561,0.002315905970118659,0.00019107089136605193,17043,16872,1.0,False,215781,71501,14.2784,4186112,1318912,0.0391,0.058105,0.07266499999999984,24383.583021223472,0.0479,0.06294999999999998,0.1021119999999999,625311.4344058076,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p25\seed_2026\metrics.json,8963585150d57db033a4cca63429e7565926de5378e6632a25f5adac6f13f214,e96309c45e2653079e32a14a3d8c971c979c5ffdf7e670155ce287cf1464ca01,61a646bd154a03cad0ef3ec3b50ddbe97b127497872a14ebb96871e2a0da6104
compact_dnn,P25-FP32-FT,3407,float32,0.9992141839998617,0.9995696564782838,0.9976646354391953,0.0025003586580042425,0.0001341561577676842,17043,16872,1.0,False,215781,71501,14.5927,4198400,1339392,0.04,0.05110999999999999,0.10327699999999992,24207.91695716167,0.057,0.07074499999999999,0.13041599999999873,539501.6353643322,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p25\seed_3407\metrics.json,50e728b289212d2bdb527523bc2b73d4c4d1c2bc8451d0aadf024b1d583e7bb9,b3825f4ba73875d56d682a70ea1f554da69d941a942000689f8b1598bc36d3b8,f95878c253f7167baf7d058805bafdce06071ba0fd0f123ac4c72487dc63d497
compact_dnn,P25-FP32-FT,8192,float32,0.9992321141463473,0.9995831047133374,0.9980294782944562,0.0022339269977250664,9.756811474015414e-05,17043,16872,1.0,False,215781,71501,13.8735,4304896,1417216,0.0412,0.06922499999999998,0.08541699999999999,22573.974915799074,0.0482,0.07561,0.14404199999999967,596391.8294319368,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p25\seed_8192\metrics.json,f94fceb31b8f1ee08cff289d9fe18edfe3377f4722ca56b77a955bdd4a53a8eb,d74196f13eae9c5a4d23e7ff3291d8d5d97ce524ab9adbe4e5455ce8a314f0cc,19812b6aa8b85c35f96065f7d46c7f5ef07b5c48f3688ff43b00fe2648ccee6b
