architecture,variant,seed,representation,test_fingerprint_macro_f1,test_fingerprint_accuracy,test_raw_weighted_macro_f1,test_gafgyt_fnr,test_mirai_fnr,float_parameter_count,float_linear_macs_per_sample,state_size_ratio_vs_float,test_evaluation_count,test_used_for_selection,fragility_gate_triggered,metrics_path,metrics_sha256,run_directory
compact_dnn,P50-QAT,2026,static_int8,0.9973845667086764,0.9983754532055213,0.9957334663351852,0.00791097083598058,0.0008049369466058831,10083,9968,0.48051471431520515,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50_qat\seed_2026\metrics.json,eab1e90860bbcfe3cd4ef6dfa3aa66294c5d01b9a95e6056f667e94ca77bc8b7,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50_qat\seed_2026
compact_dnn,P50-QAT,3407,static_int8,0.9978601021025003,0.9987035901408299,0.9964182000974288,0.004816264628122902,0.0009390931043734563,10083,9968,0.48051471431520515,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50_qat\seed_3407\metrics.json,9d076f86167a08b327fb7f5686a2eff21539d7677c3e085edaee1c37761476bb,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50_qat\seed_3407
compact_dnn,P50-QAT,8192,static_int8,0.9978619405806191,0.998674004023712,0.9969355230936227,0.00307421146475928,0.0013212348871055601,10083,9968,0.48051471431520515,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50_qat\seed_8192\metrics.json,4290355b7526c8ea691bb80372779262ed747d7fe7cbbee53ba3dc0468b2a551,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\p50_qat\seed_8192
compact_dnn,PTQ,42,static_int8,0.997580890887224,0.9984803494389396,0.9954676555041148,0.010493308466378415,0.00019513622948019727,25283,25056,0.3668017280190044,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\ptq_selected_test\seed_42\metrics.json,1dfe91bc915b6b5cdc3b9dba62032ff3e4e349a14c7dfc8363ec7118384ac0bb,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\ptq_selected_test\seed_42
compact_dnn,PTQ,123,static_int8,0.9942966312771576,0.9963716661825303,0.990931498891691,0.02623327116594598,0.00016261352456681255,25283,25056,0.3668017280190044,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\ptq_selected_test\seed_123\metrics.json,c428f996b0c245fe4be619f5788551be8ac1d8501dc735686acf50a1edb0dd60,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\ptq_selected_test\seed_123
compact_dnn,PTQ,2026,static_int8,0.9987496062376242,0.9992415195429751,0.9972514690757358,0.004877748857418096,0.00010976412908259015,25283,25056,0.3668017280190044,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\ptq_selected_test\seed_2026\metrics.json,08e698f2de86325474bc0913dce742241205179ae0de15a924ebd413104ae823,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\ptq_selected_test\seed_2026
compact_dnn,PTQ,3407,static_int8,0.9891385416028364,0.9930795382414012,0.9833015010011144,0.051667247351054435,8.943743851175245e-05,25283,25056,0.3668017280190044,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\ptq_selected_test\seed_3407\metrics.json,02ed8430c19b1b3c7476afe5372f4cab51c2c42bb6d1d978c9b2cafa2d513a8c,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\ptq_selected_test\seed_3407
compact_dnn,PTQ,8192,static_int8,0.9971328678284518,0.9982302122669421,0.9944988228612665,0.012276351115938722,0.00016261352456681255,25283,25056,0.3668017280190044,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\ptq_selected_test\seed_8192\metrics.json,2778c29616ec35392e6a3405f5d2cecbc2e0d0fb71969bef87c5a54f35dcb9c1,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\compact_dnn\ptq_selected_test\seed_8192
tinyml_mlp,B0,42,float32,0.9992353322088411,0.9995615875372517,0.9979651127041994,0.00219293751152827,0.00018294021513765024,9603,9504,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\b0\seed_42\metrics.json,e9c4ebb252559883f7d8380e3b2fd5e5c3e97a4cd1b856ea2cc8734af083b812,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\b0\seed_42
tinyml_mlp,B0,123,float32,0.9993674466185191,0.9996476562415949,0.9984116161853219,0.0018445268788556124,8.943743851175245e-05,9603,9504,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\b0\seed_123\metrics.json,4bcf80856a6751a83d415173646f86b4df4438a68209c622a5dbf5f17187994a,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\b0\seed_123
tinyml_mlp,B0,2026,float32,0.9992545342200568,0.9995696564782838,0.9980267703090027,0.0022749164839218627,0.00016261352456681255,9603,9504,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\b0\seed_2026\metrics.json,5862981cf45eea35fc2f727441d84751626b387796a144c63ec345ae78685b1b,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\b0\seed_2026
tinyml_mlp,B0,3407,float32,0.9991468801117707,0.9995373807141551,0.9980343309939695,0.002315905970118659,0.00010976412908259015,9603,9504,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\b0\seed_3407\metrics.json,d6d9a50ce93b81b215c6a7f74ce6ab96e26f208aa88ee6a494c5f54c6c4c3c1f,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\b0\seed_3407
tinyml_mlp,B0,8192,float32,0.9992387364784919,0.9995831047133374,0.9979909995498901,0.002172442768429872,0.00011789480531099183,9603,9504,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\b0\seed_8192\metrics.json,7372b6e849d060d796d1bf10a3874ea9e4b8112ccfdece50c163403a4d5ce48f,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\b0\seed_8192
tinyml_mlp,FP32-FT,42,float32,0.9993424665082218,0.9996395873005627,0.9983019010746847,0.001783042649560418,0.0001463521721101202,9603,9504,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\fp32_ft\seed_42\metrics.json,ac8807607d5c79e7ba9de8966cf3303abc7eefb67ab945517b8d69870e0b38f7,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\fp32_ft\seed_42
tinyml_mlp,FP32-FT,123,float32,0.9994444073042175,0.9996933802407773,0.998436817821267,0.0017420531633636216,9.756811474015414e-05,9603,9504,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\fp32_ft\seed_123\metrics.json,2c6a0a799d79cbcbcd31c68bd7456523d19f597f6a2874fb91910214774bf8bf,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\fp32_ft\seed_123
tinyml_mlp,FP32-FT,2026,float32,0.9993836172531619,0.999655725182627,0.9983723885863697,0.0018855163650524087,9.350277662589779e-05,9603,9504,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\fp32_ft\seed_2026\metrics.json,7bde4c267ad2a78bd42d39522ab1a5db3380ad95d2ceca1dd62d85ca7f84e36f,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\fp32_ft\seed_2026
tinyml_mlp,FP32-FT,3407,float32,0.9993624881027546,0.9996503458886056,0.9982257858732687,0.002049474309839483,9.350277662589779e-05,9603,9504,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\fp32_ft\seed_3407\metrics.json,3b961eb6b46bddbb69b3b7cc274d808901a77d541c1a12790b0c715fff6bcd0a,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\fp32_ft\seed_3407
tinyml_mlp,FP32-FT,8192,float32,0.9994019307016929,0.9996637941236592,0.9982999140240872,0.0019060111081508069,9.756811474015414e-05,9603,9504,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\fp32_ft\seed_8192\metrics.json,1970ee86f0e5d0929f3822f08d7956450a521901e2316778f69d48711976ff15,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\fp32_ft\seed_8192
tinyml_mlp,P25-noFT,42,float32,0.9949374379781363,0.9966648377066993,0.9967600825177754,0.0015780952185764363,0.004171036905139425,6819,6744,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_noft\seed_42\metrics.json,7eadda170946551331510fd76ae72497a1b4d2bde825cd9c6bdcc9568c2cb24d,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_noft\seed_42
tinyml_mlp,P25-noFT,123,float32,0.9208998696837581,0.9391010123831348,0.9571880353515813,0.0009632529256246025,0.09133188607296472,6819,6744,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_noft\seed_123\metrics.json,d70d4c85cd6b89c307fbda0eefee680bc639dba3a18991d96a5408a60e03ed3d,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_noft\seed_123
tinyml_mlp,P25-noFT,2026,float32,0.8890132410593958,0.9087806216312171,0.9435951882129695,0.00153710573237964,0.1369368490377345,6819,6744,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_noft\seed_2026\metrics.json,fb0172fc94b0e913ff6a377961ed544021c9374717a9122180d26446cf9345a1,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_noft\seed_2026
tinyml_mlp,P25-noFT,3407,float32,0.9809354066752993,0.9878912091577101,0.9728665583687187,0.08552456294960342,0.00010976412908259015,6819,6744,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_noft\seed_3407\metrics.json,6624779b794970ed4cdbf6d2a9e1e1de5bf46b13f7d5f7d981da93e998a5a112,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_noft\seed_3407
tinyml_mlp,P25-noFT,8192,float32,0.9989448667867439,0.9993921397755758,0.9978794571922395,0.0026438218596930296,0.00010569879096844481,6819,6744,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_noft\seed_8192\metrics.json,d7b796b31d4f0047627fe4f61399b2f88d111c94561ee24baa4a1b31b7acbd5b,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_noft\seed_8192
tinyml_mlp,P25-FP32-FT,42,float32,0.999124216570524,0.9995131738910585,0.9980424617380339,0.0019470005943476032,0.00025611630119282136,6819,6744,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25\seed_42\metrics.json,1faf77c8057b9a689844531f46c9de831f00f3feb07e3158da9054abbdddd965,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25\seed_42
tinyml_mlp,P25-FP32-FT,123,float32,0.9993905048097456,0.9996584148296378,0.9984093567626777,0.0017420531633636216,0.0001260254815392825,6819,6744,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25\seed_123\metrics.json,c86396c065d0788cb63ede97ecf5625dc121077bae7a8e3bc29fc64410e8c1fc,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25\seed_123
tinyml_mlp,P25-FP32-FT,2026,float32,0.9993119398715598,0.9996126908304555,0.9982810746171044,0.0019879900805442885,0.0001341561577676842,6819,6744,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25\seed_2026\metrics.json,21dad48d7431fac4bf02be45881bb33d0287e8fc9bf3d9fcb3f9492e74570957,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25\seed_2026
tinyml_mlp,P25-FP32-FT,3407,float32,0.9991950556332676,0.9995642771842623,0.9977703447942186,0.00241837968561065,0.00010976412908259015,6819,6744,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25\seed_3407\metrics.json,56c8a3b296e02545f4f66a510e315b845e80730b6208bdd754f0d8a2a1d6edce,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25\seed_3407
tinyml_mlp,P25-FP32-FT,8192,float32,0.999323665080636,0.9996234494184983,0.9980433935393407,0.0021519480253314738,0.00010569879096844481,6819,6744,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25\seed_8192\metrics.json,5209a00e266aa7fa59aba6c1b4f08710d025e992f14fff2cc57df1a451259667,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25\seed_8192
tinyml_mlp,P50-noFT,42,float32,0.8202819954756585,0.8426422016374571,0.8869373629319345,0.002828274547578502,0.1954573911912254,4291,4240,1.0,1,False,True,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50_noft\seed_42\metrics.json,7feb03164ca7196db5f0d2ac9dfa03bb26fb733fd0e29dea0d6f50e1155c95d8,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50_noft\seed_42
tinyml_mlp,P50-noFT,123,float32,0.6578981771664802,0.6379788916502598,0.7626120142341057,0.0004098948619678522,0.47097348586481935,4291,4240,1.0,1,False,True,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50_noft\seed_123\metrics.json,1028bb688afffdcf548f2f48d681c1af4e4bc1ef8dabdca72fddb426337ec925,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50_noft\seed_123
tinyml_mlp,P50-noFT,2026,float32,0.6560429259769186,0.650074234257496,0.7453971672937518,0.00038940011886956505,0.4466830906326479,4291,4240,1.0,1,False,True,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50_noft\seed_2026\metrics.json,113c409dc3bf9907143b1dec908b4dfda11714a4078331320a17981bf0e90ceb,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50_noft\seed_2026
tinyml_mlp,P50-noFT,3407,float32,0.8729646119484197,0.8705338411386889,0.83032355258367,0.005533580636566726,0.18589165060858115,4291,4240,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50_noft\seed_3407\metrics.json,4edf9804bfbba69f976edab14a0e70f528679a03b6577ba0537686344827f344,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50_noft\seed_3407
tinyml_mlp,P50-noFT,8192,float32,0.9052896347896766,0.9166101840794414,0.8918161132802761,0.0015576004754780381,0.1248627948386467,4291,4240,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50_noft\seed_8192\metrics.json,8e694c1bfe349f0490d96178f0c59fa0eb1e4bcf5ac2af7f87cfc7e6625a9427,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50_noft\seed_8192
tinyml_mlp,P50-FP32-FT,42,float32,0.9987456314068774,0.9993006917772111,0.9972614155599097,0.002807779804480104,0.00034961907781871915,4291,4240,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50\seed_42\metrics.json,826f3d2ee348839516583c45bec031a6787e70b340463c98f40a191b8221cd8b,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50\seed_42
tinyml_mlp,P50-FP32-FT,123,float32,0.9989290248659578,0.9993975190695973,0.9976560225646006,0.002582337630397835,0.0002723776536494027,4291,4240,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50\seed_123\metrics.json,10d307abaf87db314b2140a71639b3794bf6d891daba611567be5454d271f523,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50\seed_123
tinyml_mlp,P50-FP32-FT,2026,float32,0.9988801585092583,0.9993517950704149,0.9977543519950786,0.0025003586580042425,0.00038214178273210386,4291,4240,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50\seed_2026\metrics.json,3916daede4a9bd0c04d96d0723159e0e9b98b909c2e95f5a5dc670ac639cbed7,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50\seed_2026
tinyml_mlp,P50-FP32-FT,3407,float32,0.9989781929213133,0.999459380950844,0.9971767423811029,0.0028487692906769,0.0001463521721101202,4291,4240,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50\seed_3407\metrics.json,73bbdd7348fd25b8428f6cd8cd55fa4d0e4c82ff859c982de00c83ccc0499b1c,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50\seed_3407
tinyml_mlp,P50-FP32-FT,8192,float32,0.9992350655004856,0.9995642771842623,0.9978486437247982,0.0022544217408234646,0.00018294021513765024,4291,4240,1.0,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50\seed_8192\metrics.json,b6f9c53d049185c3e68b8d26983090c88685775bfbaf50bd7009120cff0141d5,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50\seed_8192
tinyml_mlp,DQ,42,dynamic_int8,0.8602286269760326,0.9155208770400972,0.8287883870034118,0.4529953067038305,0.002004211690286306,9603,9504,0.35749156000291454,1,False,True,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\dq\seed_42\metrics.json,ae6bae41e2802d6e72b294e5afc98aed5caba3403b601274fe2db0ebc54fc736,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\dq\seed_42
tinyml_mlp,DQ,123,dynamic_int8,0.8471992281373693,0.9130544707312612,0.8105290745756281,0.5144795359990162,0.0004309258401020699,9603,9504,0.35749156000291454,1,False,True,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\dq\seed_123\metrics.json,7e7e392e2fd33ebfdcd54e1eed391290e1afef5fdc1fa85f5556e5bc2794d041,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\dq\seed_123
tinyml_mlp,DQ,2026,dynamic_int8,0.8338431958486828,0.9047273235860526,0.7964424149021712,0.5361014899678233,0.0002073322438227443,9603,9504,0.35749156000291454,1,False,True,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\dq\seed_2026\metrics.json,c94fad6c42797cc15b6e6952c6b9cb50b5338c784b574b9de471659a6f6feb3e,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\dq\seed_2026
tinyml_mlp,DQ,3407,dynamic_int8,0.8306201277207298,0.9016934017579533,0.7952719744976205,0.5347693316664275,0.00017480953890935957,9603,9504,0.35749156000291454,1,False,True,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\dq\seed_3407\metrics.json,be7ea69ef4704cbd1605c2a0efdb322f63a7f08562141257b3700a66ed667ef5,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\dq\seed_3407
tinyml_mlp,DQ,8192,dynamic_int8,0.8308553045422413,0.9037187059570302,0.7928471171153259,0.5457955034533641,0.000239854948736129,9603,9504,0.35749156000291454,1,False,True,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\dq\seed_8192\metrics.json,5fd9078d0425469d9ec049b21c31cf2b862a35e334345c0c7fa8ef92a2a992d9,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\dq\seed_8192
tinyml_mlp,QAT,42,static_int8,0.9983990138047961,0.99903710637016,0.9973516496072591,0.004201422335171068,0.0005366246310705147,9603,9504,0.4470648240351687,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\qat\seed_42\metrics.json,d7e1dbae60c5650e75f2e0ad907009f8eb9612d3a4953a1c5255aae1fd4c308d,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\qat\seed_42
tinyml_mlp,QAT,123,static_int8,0.9981036024972098,0.998830003550334,0.9969018060147322,0.005308138462484346,0.0006585847744956519,9603,9504,0.4470648240351687,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\qat\seed_123\metrics.json,c86db3c28a0e0ab410e499eaa876f1f6502a627cc8f6886c15a36ed5545684f7,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\qat\seed_123
tinyml_mlp,QAT,2026,static_int8,0.9977151375596214,0.9986013835544223,0.9966321145405862,0.004918738343614892,0.001032595880999465,9603,9504,0.4470648240351687,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\qat\seed_2026\metrics.json,12be5950754e6430c4caf4e8778e910d458722f403316429da5d92c77f5714e5,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\qat\seed_2026
tinyml_mlp,QAT,3407,static_int8,0.9988494120065642,0.9993141400122648,0.9977211510265712,0.002582337630397835,0.0005000365880429847,9603,9504,0.4470648240351687,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\qat\seed_3407\metrics.json,23ce9077520fea234c4272b809a533a5664c1147c5adfd4de206050412eb8675,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\qat\seed_3407
tinyml_mlp,QAT,8192,static_int8,0.9979847354187951,0.9987439348459908,0.9968685819317118,0.0044268645092533365,0.0010041385142002257,9603,9504,0.4470648240351687,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\qat\seed_8192\metrics.json,5c3c5519128796dda0696fa89ce72a82a9585f8ffc7537a79e743a097e171578,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\qat\seed_8192
tinyml_mlp,P25-QAT,42,static_int8,0.9976165757765143,0.9985314527321434,0.9962607005513219,0.006496833562191329,0.0008699823564325415,6819,6744,0.505199162818511,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_qat\seed_42\metrics.json,0d5b5846ab2a44961c6d667cd134bfa83a7fd832ad8e1b651bfb756e803655b1,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_qat\seed_42
tinyml_mlp,P25-QAT,123,static_int8,0.9980119773272667,0.9987735209631088,0.9966924449771084,0.006107433443321764,0.0005732126740981558,6819,6744,0.505199162818511,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_qat\seed_123\metrics.json,81b4f5f8154ba053f233da58d1db6b745c2fde5e3bd7a51295e1bb5759d6ae38,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_qat\seed_123
tinyml_mlp,P25-QAT,2026,static_int8,0.9981434899604608,0.9988703482554949,0.996698592439572,0.005000717316008485,0.0006707807888381989,6819,6744,0.505199162818511,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_qat\seed_2026\metrics.json,bf4a246933675c0e3fc610755eb90e39bb382ab8a4bde1778927a6566cc2a92a,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_qat\seed_2026
tinyml_mlp,P25-QAT,3407,static_int8,0.9982040767818816,0.9989106929606558,0.9967848921737357,0.004918738343614892,0.0006260620695823782,6819,6744,0.505199162818511,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_qat\seed_3407\metrics.json,c92677af1f6bcf6a9635b0a44406317dc2a0b5a668c1dd42e8dd61c83fe05bde,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_qat\seed_3407
tinyml_mlp,P25-QAT,8192,static_int8,0.998335351575974,0.998988692723967,0.9970376729707991,0.003996474904187086,0.0006992381556374383,6819,6744,0.505199162818511,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_qat\seed_8192\metrics.json,f7f9b9321f7b5c3e8878a5ded65427feab384826bcfba4b913d9b81754e06692,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p25_qat\seed_8192
tinyml_mlp,P50-QAT,42,static_int8,0.9981008378540057,0.9988515207264199,0.9967603608110841,0.00461131719713892,0.0007602182273499514,4291,4240,0.612245922208281,1,False,False,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50_qat\seed_42\metrics.json,f317b5ca142219f7e9ba13f19130873515d8252b80f7b5086927d262f652f10d,C:\Users\bozku\Desktop\TinyML_IDS_IEEE\results\v2\phase5_compression\tinyml_mlp\p50_qat\seed_42
