epoch,train_loss,train_accuracy,validation_macro_f1,validation_accuracy,validation_gafgyt_fnr,validation_mirai_fnr,improved,epochs_without_improvement,epoch_elapsed_seconds,validation_elapsed_seconds
1,0.0009756029518225362,0.9998357860083162,0.9993508001971353,0.999644967549496,0.0022339269977250664,6.098007171251307e-05,True,0,6.336351199890487,0.4249727000715211
2,0.0008734676478008199,0.9998462122935026,0.9993943447873237,0.999674553587038,0.0019674953374458903,8.130676228346179e-05,False,1,6.250320799998008,0.4222805000608787
3,0.0008080867281280833,0.9998507737932715,0.9994076466464604,0.9996772432268146,0.0020084848236426867,5.2849395484222406e-05,False,2,6.282324200030416,0.4148267999989912
4,0.0008970345086268078,0.9998572902215129,0.9993726496920465,0.9996530364688258,0.0019879900805442885,0.00011382946719673548,False,3,6.350568800000474,0.44687129999510944
