epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss,validation_accuracy,validation_macro_f1,validation_mcc,improved,epochs_without_improvement
1,0.03269970561736104,0.9910946164104724,0.969981501004226,0.9791611494470986,0.025174945419849458,0.9932223644399664,0.9765466015020071,0.984117575741907,True,0
2,0.025000940327159982,0.9928462383058088,0.9754236511071452,0.983263188210501,0.02161894262255941,0.9935211193350068,0.9777679958758311,0.984814799750718,True,0
3,0.022824364399207542,0.9930944108534128,0.9762978866684828,0.9838459351012349,0.02033638805851408,0.9936734257520862,0.9783194240066861,0.9851713281036911,True,0
4,0.019726555026565267,0.9935048982743234,0.9779688887542553,0.9848014144315693,0.021031387462413773,0.9936353491478163,0.9780550051603759,0.985087543162617,False,1
5,0.020653641320872766,0.9935387399853604,0.9779134349890425,0.9848861936086774,0.01993601993122023,0.9937407920519482,0.9784482098846667,0.9853356779790912,False,2
6,0.018690052454521922,0.9937875392313169,0.9787693623346968,0.9854681655435698,0.016642823399574732,0.9942650776030485,0.9804190795910174,0.9865619830153883,True,0
7,0.018415466475819896,0.9937887926280219,0.978853844034294,0.9854693296098316,0.01606906918056551,0.9943529466898251,0.9807507085269686,0.9867692487056026,True,0
8,0.016638359510231456,0.9941516509741399,0.9799883682793546,0.9863246190494184,0.01523710539846986,0.9945755483763258,0.981680040457301,0.9872835561295037,True,0
