epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_macro_f1,improved,epochs_without_improvement,epoch_seconds
1,0.04552832096466228,0.9851760480929825,0.9793012796084696,0.0064112401817502,0.9987012079035398,0.9978638640073493,True,0,5.1030908999964595
2,0.005314862103506587,0.9989816659599697,0.9982949346354187,0.004065531574617145,0.9991422056340149,0.9985381760695131,True,0,4.1748829000862315
3,0.003527038314837582,0.999302700081064,0.9988181996044184,0.002864537081020924,0.999333125383184,0.9988816298716258,True,0,4.321478300029412
4,0.002767404519525015,0.9994436559227631,0.9990613895776996,0.0025001980313922034,0.9994379967946995,0.9990639036310895,False,1,4.193129300023429
5,0.002335176081961967,0.9995403113570711,0.9992221113504582,0.0021878167307463215,0.9995132890901464,0.9991646964583091,True,0,4.225764000089839
6,0.002227044719286447,0.9995966936937507,0.9993154117289532,0.00189665277451052,0.999575136332835,0.9992881070567137,False,1,4.237297600018792
7,0.001959670502652106,0.9996594046600576,0.9994124982051664,0.0019999750971782353,0.9995885813855934,0.9992988611332069,False,2,4.239368799957447
8,0.014438629599567479,0.9970134621458772,0.9951449191287484,0.009605349228627299,0.9976793838939024,0.9963408714626952,False,3,4.266064299969003
9,0.005484515111633769,0.9989189549936628,0.9982288803171748,0.0035395076398129443,0.9992067418872551,0.9986830298967501,False,4,4.179137200000696
