epoch,train_loss,train_accuracy,validation_macro_f1,validation_accuracy,validation_gafgyt_fnr,validation_mirai_fnr,improved,epochs_without_improvement,epoch_elapsed_seconds,validation_elapsed_seconds
1,0.0038331354622536348,0.9995418950946283,0.9989928609781881,0.9994244170878195,0.002315905970118659,0.00034961907781871915,True,0,15.027569200028665,0.9776118999579921
2,0.001779028672015001,0.9996559325888531,0.9990316029108626,0.9994540031253614,0.0022749164839218627,0.0003049003585627874,False,1,14.43844979989808,0.9382670000195503
3,0.0016024542454077654,0.9996676621596877,0.9990844259523612,0.9994808995231269,0.002172442768429872,0.00029676968233449674,False,2,14.5124071999453,0.9125233999220654
4,0.0015271667361129832,0.9996937278726533,0.9991979280156295,0.9995562094368701,0.0021314532822330756,0.0001992015675943426,True,0,15.724160099984147,1.3918611999833956
5,0.0013441343562196342,0.9997250067282122,0.9992146740796287,0.9995642783561998,0.002069969052937881,0.0001870055532519066,False,1,16.045629099942744,1.0517655999865383
6,0.0013132676522483986,0.9997354330133984,0.9991795153501676,0.9995481405175405,0.002028979566741085,0.0001870055532519066,False,2,10.478549499996006,0.9415341999847442
7,0.001305613845930922,0.9997504207983537,0.9991557431629666,0.9995293130391046,0.0022134322546266683,0.00023172427250772731,False,3,16.154219400021248,1.0970980999991298
