epoch,train_loss,train_accuracy,train_macro_f1,train_mcc,validation_loss,validation_accuracy,validation_macro_f1,validation_mcc,improved,epochs_without_improvement
1,0.28588411569618544,0.9229631050145896,0.8418824056381786,0.8481813233844574,0.023167901694054697,0.9950881180491891,0.9854391067911026,0.9884857143403442,True,0
2,0.020659931503556914,0.9953179366082082,0.9853223277494004,0.9890469888261318,0.01958269057131097,0.9958057155911979,0.9864321570806341,0.9901685241480329,True,0
3,0.01846363710511461,0.9954551835474135,0.9850489516770495,0.9893686803467082,0.018199261985770217,0.9958145024998755,0.9861228754339556,0.9901893517078271,False,1
4,0.0166024100315585,0.9962561040419537,0.9877024856874078,0.9912443368469531,0.01752762616150762,0.9954835289396837,0.9848594079670724,0.9894130730160194,False,2
5,0.0163837032834612,0.9955115863991417,0.9850426676809034,0.9895002282865842,0.01635069607697792,0.9957354203217766,0.9857815689169764,0.9900044033899157,False,3
